frac_index,scaled_cumsum,scaled_expected,conditional_eigenvalue,dataset_id,data_kind,date,geometry
0.002,0.002443131227221347,0.002,77.07670414445198,real_20240705,real,2024-07-05,adapted
0.004,0.004472680918217308,0.004,65.03585547202991,real_20240705,real,2024-07-05,adapted
0.006,0.006491665071314707,0.006,63.73892511376305,real_20240705,real,2024-07-05,adapted
0.008,0.008436513101080241,0.008,63.53953352963655,real_20240705,real,2024-07-05,adapted
0.01,0.010207697410064356,0.01,63.218326844822364,real_20240705,real,2024-07-05,adapted
0.012,0.011942187809723868,0.012,61.09364158549163,real_20240705,real,2024-07-05,adapted
0.014,0.014156740055927475,0.014,58.57273091318273,real_20240705,real,2024-07-05,adapted
0.016,0.01583251866323665,0.016,56.738223731677316,real_20240705,real,2024-07-05,adapted
0.018000000000000002,0.017823638740712546,0.018000000000000002,54.876065204791544,real_20240705,real,2024-07-05,adapted
0.020000000000000004,0.01954519233809743,0.020000000000000004,54.05177547169935,real_20240705,real,2024-07-05,adapted
0.022,0.021816256892940884,0.022,51.32576524961654,real_20240705,real,2024-07-05,adapted
0.024,0.023640254419920476,0.024,46.938292225289615,real_20240705,real,2024-07-05,adapted
0.026000000000000002,0.02513381510054216,0.026000000000000002,46.2860590772693,real_20240705,real,2024-07-05,adapted
0.028000000000000004,0.026976304256215205,0.028000000000000004,42.985337727196125,real_20240705,real,2024-07-05,adapted
0.03,0.028978839243112415,0.03,39.85266318299072,real_20240705,real,2024-07-05,adapted
0.032,0.030526739009951995,0.032,39.42278743147556,real_20240705,real,2024-07-05,adapted
0.034,0.03253622716118949,0.034,35.9924693047218,real_20240705,real,2024-07-05,adapted
0.036000000000000004,0.03407948965864767,0.036000000000000004,35.037107251979506,real_20240705,real,2024-07-05,adapted
0.038000000000000006,0.03572740342271493,0.038000000000000006,34.728054395962324,real_20240705,real,2024-07-05,adapted
0.04,0.037648881503726514,0.04,32.62608510006738,real_20240705,real,2024-07-05,adapted
0.042,0.03960092100110995,0.042,32.050074579664354,real_20240705,real,2024-07-05,adapted
0.044000000000000004,0.041359610038696405,0.044000000000000004,31.85857348880893,real_20240705,real,2024-07-05,adapted
0.046,0.04327887083432949,0.046,30.879995202032784,real_20240705,real,2024-07-05,adapted
0.048,0.0444279267021645,0.048,30.582518695418592,real_20240705,real,2024-07-05,adapted
0.05,0.04629686812794043,0.05,28.807747856796535,real_20240705,real,2024-07-05,adapted
0.052000000000000005,0.04816231156584704,0.052000000000000005,28.36782573905431,real_20240705,real,2024-07-05,adapted
0.054000000000000006,0.04978605187457478,0.054000000000000006,28.310504062284682,real_20240705,real,2024-07-05,adapted
0.056,0.051489226440847725,0.056,28.275729606900953,real_20240705,real,2024-07-05,adapted
0.058,0.05343253307696039,0.058,28.24800710205058,real_20240705,real,2024-07-05,adapted
0.060000000000000005,0.05487027701729213,0.060000000000000005,28.214024288673855,real_20240705,real,2024-07-05,adapted
0.062,0.056440704819134595,0.062,28.01665884052849,real_20240705,real,2024-07-05,adapted
0.064,0.05757044815426182,0.064,26.526142616715628,real_20240705,real,2024-07-05,adapted
0.066,0.05894958908452998,0.066,23.586069592156555,real_20240705,real,2024-07-05,adapted
0.068,0.060470485519203525,0.068,22.906870973755257,real_20240705,real,2024-07-05,adapted
0.07,0.06223589246801402,0.07,22.814453545554954,real_20240705,real,2024-07-05,adapted
0.07200000000000001,0.06361833321031549,0.07200000000000001,22.7543156115384,real_20240705,real,2024-07-05,adapted
0.07400000000000001,0.06528397294559879,0.07400000000000001,22.678680912463093,real_20240705,real,2024-07-05,adapted
0.076,0.06659019221158594,0.076,22.3663742721499,real_20240705,real,2024-07-05,adapted
0.078,0.0678898145333377,0.078,21.869954891882173,real_20240705,real,2024-07-05,adapted
0.08,0.06963112537294251,0.08,21.43493619785187,real_20240705,real,2024-07-05,adapted
0.082,0.07123410494766196,0.082,20.74673782228047,real_20240705,real,2024-07-05,adapted
0.084,0.07271998011476909,0.084,20.244292778968845,real_20240705,real,2024-07-05,adapted
0.08600000000000001,0.07420183898676316,0.08600000000000001,20.079136639994687,real_20240705,real,2024-07-05,adapted
0.08800000000000001,0.07601049247986062,0.08800000000000001,19.602328674759292,real_20240705,real,2024-07-05,adapted
0.09,0.07767940500919199,0.09,19.464330673173745,real_20240705,real,2024-07-05,adapted
0.092,0.07966457803285042,0.092,19.426844248494163,real_20240705,real,2024-07-05,adapted
0.094,0.08154972848279136,0.094,19.365555516650044,real_20240705,real,2024-07-05,adapted
0.096,0.08318157412139143,0.096,19.229637536879835,real_20240705,real,2024-07-05,adapted
0.098,0.08491641244123879,0.098,18.811558732347677,real_20240705,real,2024-07-05,adapted
0.1,0.08628650640581285,0.1,18.439285174398584,real_20240705,real,2024-07-05,adapted
0.10200000000000001,0.08797066457203603,0.10200000000000001,18.105988101042154,real_20240705,real,2024-07-05,adapted
0.10400000000000001,0.08952341707410595,0.10400000000000001,17.64118380940276,real_20240705,real,2024-07-05,adapted
0.10600000000000001,0.09126193893903328,0.10600000000000001,17.426534868950792,real_20240705,real,2024-07-05,adapted
0.108,0.09308975733904146,0.108,17.299470561426453,real_20240705,real,2024-07-05,adapted
0.11,0.09471175012333588,0.11,17.193793589266427,real_20240705,real,2024-07-05,adapted
0.112,0.09660896643084521,0.112,16.785265655258478,real_20240705,real,2024-07-05,adapted
0.114,0.09797998577531918,0.114,16.665668722848814,real_20240705,real,2024-07-05,adapted
0.116,0.09953302812187849,0.116,16.280420179082743,real_20240705,real,2024-07-05,adapted
0.11800000000000001,0.10133435022385895,0.11800000000000001,16.06759622368013,real_20240705,real,2024-07-05,adapted
0.12000000000000001,0.10327170757986553,0.12000000000000001,15.708640080004018,real_20240705,real,2024-07-05,adapted
0.122,0.10516975790500666,0.122,15.444280201292049,real_20240705,real,2024-07-05,adapted
0.124,0.10674466563807487,0.124,15.113498440926328,real_20240705,real,2024-07-05,adapted
0.126,0.10844733743735019,0.126,14.723678832501934,real_20240705,real,2024-07-05,adapted
0.128,0.11043207322202578,0.128,14.534306133286053,real_20240705,real,2024-07-05,adapted
0.13,0.11233420615975577,0.13,14.433520785557889,real_20240705,real,2024-07-05,adapted
0.132,0.11412109061849095,0.132,13.807953657140105,real_20240705,real,2024-07-05,adapted
0.134,0.11579542166346536,0.134,13.33451888330377,real_20240705,real,2024-07-05,adapted
0.136,0.11769725349150068,0.136,13.12448300603183,real_20240705,real,2024-07-05,adapted
0.138,0.11970978342730831,0.138,12.9735843602171,real_20240705,real,2024-07-05,adapted
0.14,0.12145272291381624,0.14,12.925471273094345,real_20240705,real,2024-07-05,adapted
0.14200000000000002,0.12325998080205652,0.14200000000000002,12.829593276538112,real_20240705,real,2024-07-05,adapted
0.14400000000000002,0.12510339954829244,0.14400000000000002,12.727936260977554,real_20240705,real,2024-07-05,adapted
0.14600000000000002,0.12702397488997938,0.14600000000000002,12.568096935566324,real_20240705,real,2024-07-05,adapted
0.148,0.1285553567777233,0.148,12.413386742717355,real_20240705,real,2024-07-05,adapted
0.15,0.1300001430550901,0.15,12.270259412615081,real_20240705,real,2024-07-05,adapted
0.152,0.13178851092848198,0.152,12.208339864394468,real_20240705,real,2024-07-05,adapted
0.154,0.13368200124605292,0.154,12.1779227276898,real_20240705,real,2024-07-05,adapted
0.156,0.13549354222133833,0.156,12.149985985431003,real_20240705,real,2024-07-05,adapted
0.158,0.13728842857655685,0.158,12.121887828912906,real_20240705,real,2024-07-05,adapted
0.16,0.13928773998463287,0.16,12.091443003235304,real_20240705,real,2024-07-05,adapted
0.162,0.1410323890004745,0.162,11.969061570440712,real_20240705,real,2024-07-05,adapted
0.164,0.14300839420295094,0.164,11.426210798955603,real_20240705,real,2024-07-05,adapted
0.166,0.14463703196034572,0.166,10.965057067556351,real_20240705,real,2024-07-05,adapted
0.168,0.14653525315960925,0.168,10.660776972996407,real_20240705,real,2024-07-05,adapted
0.17,0.1482227783905288,0.17,10.496122464298994,real_20240705,real,2024-07-05,adapted
0.17200000000000001,0.1494869649531616,0.17200000000000001,10.395653020265119,real_20240705,real,2024-07-05,adapted
0.17400000000000002,0.1513358030429344,0.17400000000000002,10.293859208306815,real_20240705,real,2024-07-05,adapted
0.17600000000000002,0.15353937597168388,0.17600000000000002,10.271770635377397,real_20240705,real,2024-07-05,adapted
0.178,0.15536530813708269,0.178,10.248550160551055,real_20240705,real,2024-07-05,adapted
0.18,0.15706136835855364,0.18,10.214506351747797,real_20240705,real,2024-07-05,adapted
0.182,0.1586447197625404,0.182,10.195287979024238,real_20240705,real,2024-07-05,adapted
0.184,0.16041995458815922,0.184,10.18005090088986,real_20240705,real,2024-07-05,adapted
0.186,0.16207191575298066,0.186,10.164706765843864,real_20240705,real,2024-07-05,adapted
0.188,0.16333050529333476,0.188,10.138093532366977,real_20240705,real,2024-07-05,adapted
0.19,0.16496744156361778,0.19,10.045588173593757,real_20240705,real,2024-07-05,adapted
0.192,0.16655046183117236,0.192,10.033279720545163,real_20240705,real,2024-07-05,adapted
0.194,0.1687259267489255,0.194,10.026520795094177,real_20240705,real,2024-07-05,adapted
0.196,0.17029067321668065,0.196,10.019329355690635,real_20240705,real,2024-07-05,adapted
0.198,0.17212293924156336,0.198,10.011676523704137,real_20240705,real,2024-07-05,adapted
0.2,0.17438868345150604,0.2,9.996737022640541,real_20240705,real,2024-07-05,adapted
0.202,0.17666074848671884,0.202,9.841293375520223,real_20240705,real,2024-07-05,adapted
0.20400000000000001,0.1785264106381867,0.20400000000000001,9.689446561825683,real_20240705,real,2024-07-05,adapted
0.20600000000000002,0.1815109849998918,0.20600000000000002,9.501380311405077,real_20240705,real,2024-07-05,adapted
0.20800000000000002,0.18316976221994913,0.20800000000000002,9.309510536573747,real_20240705,real,2024-07-05,adapted
0.21000000000000002,0.18487935901737795,0.21000000000000002,9.21843657902227,real_20240705,real,2024-07-05,adapted
0.212,0.18660641836360076,0.212,9.007057620517765,real_20240705,real,2024-07-05,adapted
0.214,0.18811435404374052,0.214,8.895015279174356,real_20240705,real,2024-07-05,adapted
0.216,0.18992428544947385,0.216,8.752956046514992,real_20240705,real,2024-07-05,adapted
0.218,0.19135746259157077,0.218,8.647164746457147,real_20240705,real,2024-07-05,adapted
0.22,0.1929489372843933,0.22,8.593310584648062,real_20240705,real,2024-07-05,adapted
0.222,0.19504219851050233,0.222,8.565341468060874,real_20240705,real,2024-07-05,adapted
0.224,0.1969144458919202,0.224,8.538743725695767,real_20240705,real,2024-07-05,adapted
0.226,0.1985743826464577,0.226,8.507002541806457,real_20240705,real,2024-07-05,adapted
0.228,0.2006896741318605,0.228,8.425755866556417,real_20240705,real,2024-07-05,adapted
