index,frac_index,conditional_eigenvalue,local_eigen_rank,leverage,expected_increment,y2,cumsum_y2,scaled_cumsum,expected,scaled_expected,band_lower,band_upper,scaled_band_lower,scaled_band_upper
1,0.000007,102.062570,1,0.007830,0.992170,7.238020,7.238020,0.000051,0.992170,0.000007,-720.955997,722.940337,-0.005103,0.005117
2,0.000014,102.051177,1,0.009040,0.990960,2.003313,9.241332,0.000065,1.983129,0.000014,-719.965038,723.931296,-0.005096,0.005124
3,0.000021,102.038921,1,0.012639,0.987361,1.305723,10.547055,0.000075,2.970490,0.000021,-718.977677,724.918657,-0.005089,0.005131
4,0.000028,102.019850,1,0.013731,0.986269,5.103684,15.650739,0.000111,3.956759,0.000028,-717.991408,725.904926,-0.005082,0.005138
5,0.000035,102.003672,1,0.008866,0.991134,0.151410,15.802148,0.000112,4.947893,0.000035,-717.000274,726.896060,-0.005075,0.005145
6,0.000042,101.997005,1,0.012573,0.987427,0.015640,15.817789,0.000112,5.935320,0.000042,-716.012847,727.883487,-0.005068,0.005152
7,0.000049,101.993294,1,0.016045,0.983955,0.463685,16.281474,0.000115,6.919275,0.000049,-715.028892,728.867442,-0.005061,0.005159
8,0.000056,101.990326,1,0.011594,0.988406,0.000284,16.281758,0.000115,7.907681,0.000056,-714.040486,729.855848,-0.005054,0.005166
9,0.000063,101.972403,1,0.008501,0.991499,1.484381,17.766139,0.000126,8.899180,0.000063,-713.048987,730.847347,-0.005047,0.005173
10,0.000070,101.964332,1,0.009072,0.990928,0.003227,17.769366,0.000126,9.890108,0.000070,-712.058059,731.838275,-0.005040,0.005180
11,0.000077,101.933292,1,0.009526,0.990474,0.173093,17.942459,0.000127,10.880582,0.000077,-711.067585,732.828749,-0.005033,0.005187
12,0.000084,101.911011,1,0.016010,0.983990,1.128958,19.071417,0.000135,11.864572,0.000084,-710.083595,733.812739,-0.005026,0.005194
13,0.000091,101.895816,1,0.007843,0.992157,0.046076,19.117492,0.000135,12.856730,0.000091,-709.091437,734.804897,-0.005019,0.005201
14,0.000098,101.887362,1,0.012595,0.987405,1.917126,21.034618,0.000149,13.844135,0.000098,-708.104032,735.792302,-0.005012,0.005208
15,0.000105,101.858407,1,0.009110,0.990890,0.001387,21.036006,0.000149,14.835025,0.000105,-707.113142,736.783192,-0.005005,0.005215
16,0.000112,101.846850,1,0.012411,0.987589,0.014708,21.050713,0.000149,15.822614,0.000112,-706.125553,737.770781,-0.004998,0.005222
17,0.000119,101.840397,1,0.009145,0.990855,0.032358,21.083071,0.000149,16.813468,0.000119,-705.134699,738.761635,-0.004991,0.005229
18,0.000126,101.806346,1,0.008962,0.991038,3.001908,24.084979,0.000170,17.804506,0.000126,-704.143661,739.752673,-0.004984,0.005236
19,0.000133,101.769631,1,0.009123,0.990877,0.274439,24.359418,0.000172,18.795383,0.000133,-703.152784,740.743550,-0.004977,0.005243
20,0.000140,101.756991,1,0.008516,0.991484,0.319066,24.678484,0.000175,19.786867,0.000140,-702.161300,741.735034,-0.004970,0.005250
21,0.000147,101.724314,1,0.008489,0.991511,0.195899,24.874384,0.000176,20.778378,0.000147,-701.169789,742.726545,-0.004963,0.005257
22,0.000154,101.704966,1,0.016038,0.983962,2.433348,27.307732,0.000193,21.762340,0.000154,-700.185827,743.710507,-0.004956,0.005264
23,0.000161,101.605353,1,0.007228,0.992772,0.606504,27.914236,0.000198,22.755112,0.000161,-699.193055,744.703279,-0.004949,0.005271
24,0.000168,101.589275,1,0.009885,0.990115,3.651969,31.566205,0.000223,23.745227,0.000168,-698.202940,745.693394,-0.004942,0.005278
25,0.000175,101.573665,1,0.006558,0.993442,0.136498,31.702703,0.000224,24.738669,0.000175,-697.209498,746.686836,-0.004935,0.005285
26,0.000182,101.571102,1,0.006357,0.993643,3.298431,35.001134,0.000248,25.732312,0.000182,-696.215855,747.680479,-0.004927,0.005292
27,0.000189,101.566682,1,0.006397,0.993603,1.280464,36.281598,0.000257,26.725915,0.000189,-695.222252,748.674082,-0.004920,0.005299
28,0.000196,101.565881,1,0.010403,0.989597,0.463625,36.745223,0.000260,27.715513,0.000196,-694.232654,749.663680,-0.004913,0.005306
29,0.000203,101.559506,1,0.013389,0.986611,0.383737,37.128960,0.000263,28.702123,0.000203,-693.246044,750.650290,-0.004906,0.005313
30,0.000210,101.533691,1,0.007591,0.992409,0.818143,37.947103,0.000269,29.694532,0.000210,-692.253635,751.642699,-0.004899,0.005320
31,0.000217,101.489753,1,0.010408,0.989592,0.228252,38.175355,0.000270,30.684124,0.000217,-691.264043,752.632291,-0.004892,0.005327
32,0.000224,101.480877,1,0.010272,0.989728,0.153482,38.328837,0.000271,31.673852,0.000224,-690.274315,753.622019,-0.004885,0.005334
33,0.000231,101.457833,1,0.007381,0.992619,0.279054,38.607892,0.000273,32.666471,0.000231,-689.281696,754.614638,-0.004878,0.005341
34,0.000238,101.447132,1,0.006622,0.993378,0.191832,38.799724,0.000275,33.659849,0.000238,-688.288318,755.608016,-0.004871,0.005348
35,0.000245,101.244155,1,0.012629,0.987371,3.560025,42.359749,0.000300,34.647220,0.000245,-687.300947,756.595387,-0.004864,0.005355
36,0.000252,101.208153,1,0.006469,0.993531,2.874021,45.233770,0.000320,35.640751,0.000252,-686.307416,757.588918,-0.004857,0.005362
37,0.000259,101.203065,1,0.008570,0.991430,2.531377,47.765147,0.000338,36.632182,0.000259,-685.315985,758.580349,-0.004850,0.005369
38,0.000266,101.191613,1,0.006025,0.993975,0.003256,47.768402,0.000338,37.626156,0.000266,-684.322011,759.574323,-0.004843,0.005376
39,0.000273,101.179980,1,0.012356,0.987644,1.224102,48.992504,0.000347,38.613800,0.000273,-683.334367,760.561967,-0.004836,0.005383
40,0.000280,101.135984,1,0.013871,0.986129,0.185499,49.178004,0.000348,39.599930,0.000280,-682.348237,761.548097,-0.004829,0.005390
41,0.000287,101.122092,1,0.006491,0.993509,0.016094,49.194097,0.000348,40.593438,0.000287,-681.354729,762.541605,-0.004822,0.005397
42,0.000294,100.970902,1,0.011257,0.988743,0.007327,49.201424,0.000348,41.582181,0.000294,-680.365986,763.530348,-0.004815,0.005404
43,0.000301,100.949469,1,0.009178,0.990822,0.253134,49.454557,0.000350,42.573003,0.000301,-679.375164,764.521170,-0.004808,0.005411
44,0.000308,100.852133,1,0.006443,0.993557,0.374118,49.828675,0.000353,43.566560,0.000308,-678.381607,765.514727,-0.004801,0.005418
45,0.000315,100.452190,1,0.005271,0.994729,1.387197,51.215872,0.000362,44.561289,0.000315,-677.386878,766.509456,-0.004794,0.005425
46,0.000322,100.288109,1,0.012300,0.987700,0.887254,52.103125,0.000369,45.548989,0.000322,-676.399178,767.497156,-0.004787,0.005432
47,0.000329,100.093365,1,0.012251,0.987749,0.097754,52.200879,0.000369,46.536738,0.000329,-675.411429,768.484905,-0.004780,0.005439
48,0.000336,99.738211,1,0.008070,0.991930,0.320356,52.521236,0.000372,47.528669,0.000336,-674.419498,769.476836,-0.004773,0.005446
49,0.000343,99.597228,1,0.009032,0.990968,0.067742,52.588978,0.000372,48.519636,0.000343,-673.428531,770.467803,-0.004766,0.005453
50,0.000350,99.391549,1,0.006230,0.993770,0.140000,52.728978,0.000373,49.513407,0.000350,-672.434760,771.461574,-0.004759,0.005460
51,0.000357,99.388210,1,0.010888,0.989112,0.267731,52.996708,0.000375,50.502519,0.000357,-671.445648,772.450686,-0.004752,0.005467
52,0.000364,99.142581,1,0.005012,0.994988,1.144858,54.141566,0.000383,51.497507,0.000364,-670.450660,773.445674,-0.004745,0.005474
53,0.000372,98.830673,1,0.005536,0.994464,1.821785,55.963352,0.000396,52.491971,0.000372,-669.456196,774.440138,-0.004738,0.005481
54,0.000379,98.812996,1,0.006513,0.993487,0.010144,55.973496,0.000396,53.485458,0.000379,-668.462709,775.433625,-0.004731,0.005488
55,0.000386,98.790032,1,0.007400,0.992600,0.572060,56.545556,0.000400,54.478058,0.000386,-667.470109,776.426225,-0.004724,0.005495
56,0.000393,98.680035,1,0.006011,0.993989,3.024826,59.570382,0.000422,55.472047,0.000393,-666.476120,777.420214,-0.004717,0.005502
57,0.000400,98.040379,1,0.009389,0.990611,1.287799,60.858181,0.000431,56.462658,0.000400,-665.485509,778.410825,-0.004710,0.005509
58,0.000407,97.862751,1,0.005259,0.994741,5.167794,66.025975,0.000467,57.457399,0.000407,-664.490768,779.405566,-0.004703,0.005516
59,0.000414,97.825424,1,0.010373,0.989627,0.410254,66.436229,0.000470,58.447026,0.000414,-663.501141,780.395193,-0.004696,0.005523
60,0.000421,97.615741,1,0.004449,0.995551,1.483701,67.919930,0.000481,59.442578,0.000421,-662.505589,781.390745,-0.004689,0.005530
61,0.000428,97.120514,1,0.008913,0.991087,0.000149,67.920079,0.000481,60.433664,0.000428,-661.514503,782.381831,-0.004682,0.005537
62,0.000435,96.919823,1,0.009253,0.990747,0.496734,68.416813,0.000484,61.424411,0.000435,-660.523756,783.372578,-0.004675,0.005544
63,0.000442,96.905656,1,0.004352,0.995648,0.054526,68.471339,0.000485,62.420059,0.000442,-659.528108,784.368226,-0.004668,0.005551
64,0.000449,96.816837,1,0.004664,0.995336,0.213571,68.684910,0.000486,63.415395,0.000449,-658.532772,785.363562,-0.004661,0.005558
65,0.000456,96.783542,1,0.003569,0.996431,0.754519,69.439428,0.000491,64.411827,0.000456,-657.536340,786.359994,-0.004654,0.005565
66,0.000463,96.485907,1,0.005918,0.994082,0.981083,70.420511,0.000498,65.405909,0.000463,-656.542258,787.354076,-0.004647,0.005573
67,0.000470,96.374488,1,0.003642,0.996358,2.623088,73.043599,0.000517,66.402267,0.000470,-655.545900,788.350434,-0.004640,0.005580
68,0.000477,96.317909,1,0.003549,0.996451,1.954419,74.998017,0.000531,67.398718,0.000477,-654.549449,789.346885,-0.004633,0.005587
69,0.000484,96.038500,1,0.005626,0.994374,0.002992,75.001009,0.000531,68.393091,0.000484,-653.555076,790.341258,-0.004626,0.005594
70,0.000491,95.963824,1,0.004051,0.995949,0.582513,75.583522,0.000535,69.389040,0.000491,-652.559127,791.337207,-0.004619,0.005601
