index,frac_index,conditional_eigenvalue,local_eigen_rank,leverage,expected_increment,y2,cumsum_y2,scaled_cumsum,expected,scaled_expected,band_lower,band_upper,scaled_band_lower,scaled_band_upper
1,0.000006,207.197772,1,0.094530,0.905470,0.879283,0.879283,0.000006,0.905470,0.000006,-721.042697,722.853637,-0.005103,0.005116
2,0.000013,205.876527,1,0.062228,0.937772,0.155182,1.034466,0.000007,1.843241,0.000013,-720.104926,723.791408,-0.005097,0.005123
3,0.000020,203.847358,1,0.070390,0.929610,0.415342,1.449808,0.000010,2.772851,0.000020,-719.175316,724.721018,-0.005090,0.005129
4,0.000027,201.486016,1,0.027388,0.972612,3.483965,4.933773,0.000035,3.745464,0.000027,-718.202703,725.693631,-0.005083,0.005136
5,0.000033,201.237951,1,0.027202,0.972798,0.007901,4.941673,0.000035,4.718262,0.000033,-717.229905,726.666429,-0.005076,0.005143
6,0.000040,200.900797,1,0.055523,0.944477,0.297221,5.238894,0.000037,5.662739,0.000040,-716.285428,727.610906,-0.005070,0.005150
7,0.000047,189.234498,1,0.026030,0.973970,0.184416,5.423311,0.000038,6.636708,0.000047,-715.311459,728.584875,-0.005063,0.005157
8,0.000054,179.517380,1,0.013428,0.986572,2.053021,7.476331,0.000053,7.623280,0.000054,-714.324887,729.571447,-0.005056,0.005164
9,0.000061,179.194597,1,0.011684,0.988316,0.017472,7.493803,0.000053,8.611596,0.000061,-713.336571,730.559763,-0.005049,0.005171
10,0.000068,177.758996,1,0.014170,0.985830,0.116007,7.609810,0.000054,9.597426,0.000068,-712.350741,731.545593,-0.005042,0.005178
11,0.000075,177.456741,1,0.010416,0.989584,0.001367,7.611177,0.000054,10.587011,0.000075,-711.361156,732.535178,-0.005035,0.005185
12,0.000082,176.129340,1,0.011322,0.988678,0.064606,7.675783,0.000054,11.575688,0.000082,-710.372479,733.523855,-0.005028,0.005192
13,0.000089,172.356826,1,0.005137,0.994863,0.703802,8.379585,0.000059,12.570551,0.000089,-709.377616,734.518718,-0.005021,0.005199
14,0.000096,170.296554,1,0.008207,0.991793,0.001393,8.380978,0.000059,13.562345,0.000096,-708.385822,735.510512,-0.005014,0.005206
15,0.000103,169.669428,1,0.011642,0.988358,1.402088,9.783066,0.000069,14.550702,0.000103,-707.397465,736.498869,-0.005007,0.005213
16,0.000110,167.232101,1,0.003807,0.996193,0.163071,9.946138,0.000070,15.546895,0.000110,-706.401272,737.495062,-0.005000,0.005220
17,0.000117,166.987849,1,0.008975,0.991025,0.403619,10.349757,0.000073,16.537920,0.000117,-705.410247,738.486087,-0.004993,0.005227
18,0.000124,166.312258,1,0.008583,0.991417,0.229135,10.578892,0.000075,17.529337,0.000124,-704.418830,739.477504,-0.004986,0.005234
19,0.000131,165.121403,1,0.008189,0.991811,1.937806,12.516698,0.000089,18.521148,0.000131,-703.427019,740.469315,-0.004979,0.005241
20,0.000138,146.364505,1,0.025970,0.974030,0.131287,12.647985,0.000090,19.495178,0.000138,-702.452989,741.443345,-0.004972,0.005248
21,0.000145,144.137505,1,0.003227,0.996773,0.073282,12.721266,0.000090,20.491951,0.000145,-701.456216,742.440118,-0.004965,0.005255
22,0.000152,136.913181,1,0.002110,0.997890,1.120074,13.841341,0.000098,21.489841,0.000152,-700.458326,743.438008,-0.004958,0.005262
23,0.000159,136.612329,1,0.001228,0.998772,0.384613,14.225954,0.000101,22.488613,0.000159,-699.459554,744.436780,-0.004950,0.005269
24,0.000166,135.124634,1,0.001297,0.998703,0.110501,14.336455,0.000101,23.487316,0.000166,-698.460851,745.435483,-0.004943,0.005276
25,0.000173,134.942847,1,0.001402,0.998598,1.878007,16.214462,0.000115,24.485914,0.000173,-697.462253,746.434081,-0.004936,0.005283
26,0.000180,134.774869,1,0.009107,0.990893,0.278540,16.493002,0.000117,25.476806,0.000180,-696.471361,747.424973,-0.004929,0.005290
27,0.000187,132.621027,1,0.003217,0.996783,0.330640,16.823641,0.000119,26.473589,0.000187,-695.474578,748.421756,-0.004922,0.005297
28,0.000194,130.330975,1,0.001043,0.998957,1.330672,18.154314,0.000128,27.472546,0.000194,-694.475621,749.420713,-0.004915,0.005304
29,0.000201,129.363370,1,0.009038,0.990962,0.457888,18.612201,0.000132,28.463508,0.000201,-693.484659,750.411675,-0.004908,0.005311
