year,month,calendar_day,slice_in_day,time_position,time_key,resolution_stride,resolution_label,variant,model_family,model_label,smooth,gc_alpha,gc_beta,n_valid_spectrum,est_sigmasq,est_range,est_range_lat,est_range_lon,est_nugget,est_gc_alpha,est_gc_beta,k_bin,k_mid,k_mean,n_freq,data_k_max,data_spectrum,theory_spectrum_expected
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,10,12.030929620007637,12.063865932841784,110,79.63329605624102,28.617984723204614,50.2577346259237
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,11,13.176732440960746,13.166390002837563,114,79.63329605624102,25.59135886496415,41.461538657301965
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,12,14.322535261913854,14.273893849907077,130,79.63329605624102,21.560369976332616,35.40030097848535
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,13,15.468338082866964,15.425211497575258,142,79.63329605624102,18.443838368250823,29.79751699959317
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,14,16.614140903820072,16.59460817503016,158,79.63329605624102,17.199210688993467,25.474597249290795
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,15,17.75994372477318,17.777808040803787,166,79.63329605624102,15.6627726630569,22.00682287652668
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,16,18.905746545726288,18.924882639210317,170,79.63329605624102,14.99132951102924,19.287644075545522
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,17,20.051549366679396,20.055622399506323,184,79.63329605624102,13.659245838239446,16.950360444605565
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,18,21.197352187632504,21.21689630794462,198,79.63329605624102,13.57868758972416,15.05730895263906
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,19,22.34315500858561,22.365098345328214,202,79.63329605624102,10.292465943647574,13.44332566409278
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,20,23.48895782953872,23.50197308177751,214,79.63329605624102,11.118727086841385,12.191286895522182
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,21,24.63476065049183,24.62149265069659,218,79.63329605624102,9.144935230005592,11.117193393636072
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,22,25.78056347144494,25.753220292042254,238,79.63329605624102,8.855911395108388,10.120895613393678
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,23,26.926366292398047,26.888973344881837,242,79.63329605624102,7.244567501723975,9.259965054303336
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,24,28.072169113351155,28.044035971152297,266,79.63329605624102,8.531591469256476,8.6600246924397
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,25,29.217971934304263,29.226126552847166,274,79.63329605624102,7.110345162981499,8.021311827462009
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,26,30.36377475525737,30.35905022076347,266,79.63329605624102,6.800003341141191,7.482065013079444
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,27,31.509577576210482,31.508974851516133,302,79.63329605624102,6.750267624215784,7.032851127218269
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,28,32.65538039716359,32.66670839705195,292,79.63329605624102,6.283597413815013,6.617623468992208
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,29,33.8011832181167,33.80557707630151,314,79.63329605624102,6.702006346611037,6.25359077878698
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,30,34.946986039069806,34.978238907489704,330,79.63329605624102,6.43469387908465,5.931184765234946
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,31,36.092788860022914,36.13158704314454,326,79.63329605624102,5.061887225126948,5.655036431341629
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,32,37.23859168097602,37.27131507371626,342,79.63329605624102,5.305168529120759,5.3986970665639715
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,33,38.38439450192913,38.408323214044735,346,79.63329605624102,6.25992049633443,5.1867799015564495
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,34,39.53019732288224,39.516826790211844,348,79.63329605624102,5.530662187061959,4.98258691988848
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,35,40.676000143835346,40.64537353336212,376,79.63329605624102,5.042286454278145,4.8239126664189795
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,36,41.82180296478845,41.8074915501277,390,79.63329605624102,5.08366482827817,4.672900333378633
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,37,42.96760578574156,42.97758132048538,402,79.63329605624102,5.140832554104557,4.52438137747674
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,38,44.11340860669467,44.12023387815045,394,79.63329605624102,5.609990467071531,4.406713099861309
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,39,45.25921142764778,45.263273002223634,422,79.63329605624102,4.55876388917331,4.290800376240613
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,40,46.40501424860089,46.401623114899365,412,79.63329605624102,4.656586385694449,4.192351091771929
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,41,47.550817069554,47.54209628556936,446,79.63329605624102,4.564725614210175,4.105319457398539
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,42,48.69661989050711,48.704018109813944,446,79.63329605624102,4.896688617089276,4.023009774661267
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,43,49.842422711460216,49.82798037973217,436,79.63329605624102,4.2086003120583,3.947720134362777
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,44,50.988225532413324,50.984981939444005,418,79.63329605624102,4.1586571289442675,3.8429932700375837
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,45,52.13402835336643,52.13691557001522,378,79.63329605624102,4.3519407854417205,3.76695247287959
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,46,53.27983117431954,53.23891056784509,360,79.63329605624102,4.316234350970255,3.6833018410559815
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,47,54.42563399527265,54.389296288586614,386,79.63329605624102,3.8023881405753555,3.6357035888871034
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,48,55.571436816225756,55.55451364670018,358,79.63329605624102,3.7420405650225024,3.571364439200419
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,49,56.717239637178864,56.703802024095104,358,79.63329605624102,3.788523739634244,3.5154331654104944
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,50,57.86304245813197,57.8464178745161,346,79.63329605624102,3.3478228124367284,3.4669681567130493
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,51,59.00884527908508,59.01680172468367,366,79.63329605624102,4.139689190442682,3.416899909748147
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,52,60.15464810003819,60.18481906490257,334,79.63329605624102,3.967669374176238,3.3775833774503408
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,53,61.300450920991295,61.316496119891646,342,79.63329605624102,4.3869203629216,3.3362691524421213
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,54,62.4462537419444,62.47812958804519,342,79.63329605624102,3.766079237244932,3.3009786311561653
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,55,63.59205656289751,63.61583170564809,326,79.63329605624102,3.586108067025468,3.269331906080966
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,56,64.73785938385063,64.75341049599007,334,79.63329605624102,3.168273780897697,3.2386976553362237
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,57,65.88366220480373,65.89391875623019,326,79.63329605624102,3.481935171675404,3.210973450063426
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,58,67.02946502575685,67.00481738400732,316,79.63329605624102,2.9559399872095273,3.1815554727327924
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,59,68.17526784670994,68.14676835534127,334,79.63329605624102,3.6730304601254016,3.1779801295999768
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,60,69.32107066766307,69.30713817867169,326,79.63329605624102,3.5966149602435293,3.160654852280938
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,61,70.46687348861616,70.46202857561308,326,79.63329605624102,3.474446714289988,3.147131671956973
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,62,71.61267630956928,71.61042320910808,289,79.63329605624102,3.0929493269861643,3.114468210085356
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,63,72.75847913052237,72.74635450000629,240,79.63329605624102,3.1659919459109553,3.062990730850889
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,64,73.9042819514755,73.89765808278074,210,79.63329605624102,3.404612728829966,3.0279604614135853
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,65,75.05008477242859,75.04866362252366,180,79.63329605624102,3.1927875585166063,3.0095238487132354
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,66,76.19588759338171,76.15757673486348,150,79.63329605624102,3.171224284750447,2.988998231667075
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,67,77.3416904143348,77.33210735566547,154,79.63329605624102,3.4942582123231327,2.9728914966481303
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,68,78.48749323528793,78.51969887722144,114,79.63329605624102,3.592588602486501,2.9589047860181945
2023,7,2,0,8,2023_07_y23m07day02_hm00:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17747,10.667389771950504,0.16743269762477428,0.14336132571044952,0.16743269762477428,0.0,,,69,79.63329605624102,79.6125829588032,96,79.63329605624102,4.731514671297929,2.9474273012801375
2023,7,2,1,9,2023_07_y23m07day02_hm01:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17680,12.797551455508259,0.1921119404497262,0.15124554518652092,0.1921119404497262,0.0,,,0,0.5729014104765542,0.627252201974578,2,79.63329605624102,2700.9239884378353,753.1160228650292
2023,7,2,1,9,2023_07_y23m07day02_hm01:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17680,12.797551455508259,0.1921119404497262,0.15124554518652092,0.1921119404497262,0.0,,,1,1.7187042314296626,1.695268273838533,18,79.63329605624102,2909.7786868891603,625.2829821841492
2023,7,2,1,9,2023_07_y23m07day02_hm01:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17680,12.797551455508259,0.1921119404497262,0.15124554518652092,0.1921119404497262,0.0,,,2,2.8645070523827707,2.888368177098319,26,79.63329605624102,329.77484385548877,506.4277645735939
2023,7,2,1,9,2023_07_y23m07day02_hm01:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17680,12.797551455508259,0.1921119404497262,0.15124554518652092,0.1921119404497262,0.0,,,3,4.0103098733358795,4.101153866844383,42,79.63329605624102,149.74952184430748,373.5115331702491
2023,7,2,1,9,2023_07_y23m07day02_hm01:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17680,12.797551455508259,0.1921119404497262,0.15124554518652092,0.1921119404497262,0.0,,,4,5.156112694288987,5.243474246005946,42,79.63329605624102,123.0768339317787,278.727082981951
2023,7,2,1,9,2023_07_y23m07day02_hm01:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17680,12.797551455508259,0.1921119404497262,0.15124554518652092,0.1921119404497262,0.0,,,5,6.301915515242095,6.334396296799058,60,79.63329605624102,128.1591411844806,206.38233323169226
2023,7,2,1,9,2023_07_y23m07day02_hm01:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17680,12.797551455508259,0.1921119404497262,0.15124554518652092,0.1921119404497262,0.0,,,6,7.447718336195205,7.484202811445298,66,79.63329605624102,91.61584838687149,154.34296948168574
2023,7,2,1,9,2023_07_y23m07day02_hm01:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17680,12.797551455508259,0.1921119404497262,0.15124554518652092,0.1921119404497262,0.0,,,7,8.593521157148313,8.64988424118374,86,79.63329605624102,77.31642028316757,117.26980293730178
2023,7,2,1,9,2023_07_y23m07day02_hm01:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17680,12.797551455508259,0.1921119404497262,0.15124554518652092,0.1921119404497262,0.0,,,8,9.739323978101421,9.828990003837582,86,79.63329605624102,49.385561551111614,90.53412054336582
2023,7,2,1,9,2023_07_y23m07day02_hm01:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17680,12.797551455508259,0.1921119404497262,0.15124554518652092,0.1921119404497262,0.0,,,9,10.885126799054529,10.932120873774602,98,79.63329605624102,46.267792313234594,73.0651172953983
2023,7,2,1,9,2023_07_y23m07day02_hm01:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17680,12.797551455508259,0.1921119404497262,0.15124554518652092,0.1921119404497262,0.0,,,10,12.030929620007637,12.063865932841784,110,79.63329605624102,38.007858223574424,58.90349813024615
2023,7,2,1,9,2023_07_y23m07day02_hm01:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17680,12.797551455508259,0.1921119404497262,0.15124554518652092,0.1921119404497262,0.0,,,11,13.176732440960746,13.166390002837563,114,79.63329605624102,36.63716998625675,48.16437896448126
2023,7,2,1,9,2023_07_y23m07day02_hm01:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17680,12.797551455508259,0.1921119404497262,0.15124554518652092,0.1921119404497262,0.0,,,12,14.322535261913854,14.273893849907077,130,79.63329605624102,28.361298042948775,41.325892338025255
2023,7,2,1,9,2023_07_y23m07day02_hm01:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17680,12.797551455508259,0.1921119404497262,0.15124554518652092,0.1921119404497262,0.0,,,13,15.468338082866964,15.425211497575258,142,79.63329605624102,22.159317152159588,34.569354057372614
2023,7,2,1,9,2023_07_y23m07day02_hm01:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17680,12.797551455508259,0.1921119404497262,0.15124554518652092,0.1921119404497262,0.0,,,14,16.614140903820072,16.59460817503016,158,79.63329605624102,24.662197516502417,29.48028812293946
2023,7,2,1,9,2023_07_y23m07day02_hm01:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17680,12.797551455508259,0.1921119404497262,0.15124554518652092,0.1921119404497262,0.0,,,15,17.75994372477318,17.777808040803787,166,79.63329605624102,19.6638593909963,25.432137344893192
2023,7,2,1,9,2023_07_y23m07day02_hm01:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17680,12.797551455508259,0.1921119404497262,0.15124554518652092,0.1921119404497262,0.0,,,16,18.905746545726288,18.924882639210317,170,79.63329605624102,20.312291928166864,22.277556517239653
2023,7,2,1,9,2023_07_y23m07day02_hm01:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17680,12.797551455508259,0.1921119404497262,0.15124554518652092,0.1921119404497262,0.0,,,17,20.051549366679396,20.055622399506323,184,79.63329605624102,15.818162889746343,19.481551629520403
2023,7,2,1,9,2023_07_y23m07day02_hm01:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17680,12.797551455508259,0.1921119404497262,0.15124554518652092,0.1921119404497262,0.0,,,18,21.197352187632504,21.21689630794462,198,79.63329605624102,17.094719811923365,17.288273678708045
2023,7,2,1,9,2023_07_y23m07day02_hm01:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17680,12.797551455508259,0.1921119404497262,0.15124554518652092,0.1921119404497262,0.0,,,19,22.34315500858561,22.365098345328214,202,79.63329605624102,11.078660902757475,15.386373349495853
2023,7,2,1,9,2023_07_y23m07day02_hm01:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17680,12.797551455508259,0.1921119404497262,0.15124554518652092,0.1921119404497262,0.0,,,20,23.48895782953872,23.50197308177751,214,79.63329605624102,13.809740953154362,13.96311430356978
2023,7,2,1,9,2023_07_y23m07day02_hm01:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17680,12.797551455508259,0.1921119404497262,0.15124554518652092,0.1921119404497262,0.0,,,21,24.63476065049183,24.62149265069659,218,79.63329605624102,11.430790744809144,12.730706920515487
2023,7,2,1,9,2023_07_y23m07day02_hm01:53,1,x1,matern_s03,matern,Matern s=0.3,0.3,,,17680,12.797551455508259,0.1921119404497262,0.15124554518652092,0.1921119404497262,0.0,,,22,25.78056347144494,25.753220292042254,238,79.63329605624102,11.357178988198518,11.545640686466035
