tile_y,tile_x,n,median_error,mean_error,median_error_pct,mean_error_pct,median_o3,mean_o3,median_vza,median_sza,year,file
2,1,3924,1.576152,1.750816,0.609678,0.672147,260.039993,258.803587,16.437672,41.390066,2022,20220705_0645.nc
2,2,4162,1.026066,1.379173,0.404228,0.536632,256.442017,255.812153,13.544496,43.184708,2022,20220705_0645.nc
2,3,4242,1.993786,1.930868,0.775914,0.752568,256.222107,256.098721,10.845502,44.951118,2022,20220705_0645.nc
2,4,4422,1.899553,1.886129,0.741818,0.738008,255.221283,255.289661,8.029386,46.869871,2022,20220705_0645.nc
2,5,4568,0.93217,1.130539,0.368989,0.445402,253.281303,253.328412,5.733856,48.663067,2022,20220705_0645.nc
2,6,4497,1.137069,1.295982,0.441494,0.507045,255.494492,255.593991,4.120367,50.513237,2022,20220705_0645.nc
2,7,4589,1.132777,1.0955,0.449632,0.434175,251.816269,252.450477,4.321472,52.339382,2022,20220705_0645.nc
3,0,4158,0.950371,1.303018,0.371057,0.503424,257.353531,257.6471,19.923467,38.347639,2022,20220705_0645.nc
3,1,4342,0.936399,1.083496,0.367484,0.421419,255.184959,256.199151,17.244377,40.158897,2022,20220705_0645.nc
3,2,4246,1.103446,1.367294,0.429343,0.526298,259.144257,258.346765,14.620484,41.977179,2022,20220705_0645.nc
3,3,4192,1.740819,1.752493,0.673405,0.678052,258.307755,257.686571,12.169965,43.773973,2022,20220705_0645.nc
3,4,4257,1.707146,1.742342,0.662188,0.676249,257.241333,257.179778,9.809259,45.722218,2022,20220705_0645.nc
3,5,4273,1.029437,1.258012,0.406297,0.492403,254.506058,254.87181,8.01127,47.533508,2022,20220705_0645.nc
3,6,4494,0.943801,1.086771,0.369592,0.423568,256.213394,256.271646,6.951226,49.353159,2022,20220705_0645.nc
3,7,4576,1.219601,1.156311,0.483663,0.457677,252.18232,252.777204,7.051725,51.251766,2022,20220705_0645.nc
0,0,4213,1.305386,1.223506,0.528677,0.49331,246.429886,248.261296,18.910872,55.063538,2022,20220705_0745.nc
0,1,4057,1.122828,1.12517,0.449309,0.450881,247.194061,249.815141,16.014034,56.81506,2022,20220705_0745.nc
0,2,4376,1.287267,1.166061,0.517936,0.467858,248.596466,249.773084,13.101337,58.753963,2022,20220705_0745.nc
0,3,4235,0.964597,1.045718,0.386233,0.416613,250.953857,250.775534,10.250052,60.574184,2022,20220705_0745.nc
0,4,4249,0.914578,1.026886,0.365131,0.409365,250.68573,250.451632,7.499178,62.372692,2022,20220705_0745.nc
0,5,4189,1.004975,1.036291,0.403784,0.41463,249.724884,249.440699,4.805159,64.240433,2022,20220705_0745.nc
0,6,4401,0.736497,0.85053,0.29533,0.341447,249.3228,249.332941,2.606877,66.167038,2022,20220705_0745.nc
0,7,4514,0.910819,1.052106,0.364132,0.423068,249.752632,249.464951,2.903511,67.97234,2022,20220705_0745.nc
1,0,3694,1.188609,1.364054,0.468778,0.532244,256.734451,255.262842,18.933313,53.814228,2022,20220705_0745.nc
1,1,4274,0.899844,1.0408,0.351824,0.405324,257.806183,256.699029,15.911661,55.726374,2022,20220705_0745.nc
1,2,4338,1.117523,1.176967,0.437139,0.458632,257.866241,256.159157,12.987458,57.58054,2022,20220705_0745.nc
1,3,4535,1.138356,1.201028,0.444316,0.469246,255.77269,255.766424,10.090018,59.433693,2022,20220705_0745.nc
1,4,4448,1.068552,1.100063,0.423878,0.434739,252.788452,252.787661,7.176572,61.30117,2022,20220705_0745.nc
1,5,4488,0.931139,0.984111,0.369187,0.3903,251.859192,251.994237,4.306478,63.183979,2022,20220705_0745.nc
1,6,4039,0.862471,0.930153,0.342989,0.368257,252.500885,252.435887,1.773394,65.099274,2022,20220705_0745.nc
1,7,4646,1.555614,1.441696,0.61628,0.571747,252.549942,252.625124,2.213518,66.920654,2022,20220705_0745.nc
2,0,4012,1.026277,1.259031,0.401538,0.489377,256.35762,256.475115,19.150387,52.722538,2022,20220705_0745.nc
2,1,3728,1.617257,1.62403,0.622094,0.621222,261.167877,260.445461,16.414846,54.587921,2022,20220705_0745.nc
2,2,3950,1.120149,1.273458,0.440112,0.493873,257.805908,256.847121,13.444598,56.511419,2022,20220705_0745.nc
2,3,4507,1.120331,1.209853,0.437948,0.470326,256.87146,256.794415,10.755785,58.353168,2022,20220705_0745.nc
2,4,4559,0.972281,1.076577,0.380841,0.420561,255.680527,255.690866,8.064107,60.266937,2022,20220705_0745.nc
2,5,4572,0.733025,0.832275,0.287885,0.327607,254.400253,254.337404,5.729547,62.145464,2022,20220705_0745.nc
2,6,4492,0.713162,0.828887,0.277109,0.323209,256.699722,256.770027,4.107193,64.038151,2022,20220705_0745.nc
2,7,4562,1.666172,1.4555,0.656242,0.573096,253.995209,254.256448,4.318889,65.924362,2022,20220705_0745.nc
3,0,4225,0.956753,1.093363,0.373977,0.423071,257.109558,257.774982,19.952803,51.63628,2022,20220705_0745.nc
3,1,4277,1.048561,1.155416,0.408035,0.445975,258.447968,258.396263,17.261248,53.522594,2022,20220705_0745.nc
3,2,3978,1.171845,1.308454,0.454888,0.503006,260.433167,259.355447,14.611471,55.433372,2022,20220705_0745.nc
3,3,4240,1.06012,1.200043,0.410768,0.463346,259.136841,258.603189,12.156509,57.296835,2022,20220705_0745.nc
3,4,4409,1.144415,1.233758,0.444231,0.477273,258.178497,258.107914,9.822639,59.258808,2022,20220705_0745.nc
3,5,4282,0.958074,1.062584,0.374215,0.413786,256.268478,256.505918,7.977171,61.160587,2022,20220705_0745.nc
3,6,4469,1.030194,1.097967,0.399752,0.428409,256.696411,257.007657,6.963321,63.014248,2022,20220705_0745.nc
3,7,4509,1.821725,1.655663,0.716409,0.651585,254.065857,254.308848,7.049968,64.950836,2022,20220705_0745.nc
0,0,4279,1.619123,1.436969,0.652539,0.580154,247.193909,248.028883,18.922857,57.299576,2022,20220706_0045.nc
0,1,4002,1.599292,1.437588,0.649244,0.582917,246.015503,247.450376,15.983596,55.394035,2022,20220706_0045.nc
0,2,3635,1.086775,1.124132,0.434887,0.448653,249.923965,250.640767,13.373389,53.807812,2022,20220706_0045.nc
0,3,4350,1.087326,1.080908,0.440593,0.438278,246.362579,246.77158,10.207629,51.858332,2022,20220706_0045.nc
0,4,4301,0.761899,0.919298,0.307842,0.371295,247.500458,247.60282,7.460279,50.108639,2022,20220706_0045.nc
0,5,4589,0.878649,0.862942,0.358544,0.352396,244.979828,245.197785,4.713503,48.349541,2022,20220706_0045.nc
0,6,4601,0.99575,0.952014,0.411074,0.392373,242.515869,242.816861,2.60412,46.628483,2022,20220706_0045.nc
0,7,4231,0.982891,1.136592,0.406579,0.464903,243.41925,244.153277,2.840867,44.987545,2022,20220706_0045.nc
1,0,4264,0.845275,0.962692,0.33633,0.384591,250.194725,250.503147,18.81449,56.125647,2022,20220706_0045.nc
1,1,4472,1.139769,1.126954,0.452969,0.450266,250.825516,250.787719,15.919041,54.279583,2022,20220706_0045.nc
1,2,4240,1.425441,1.315034,0.571766,0.527053,248.858986,249.78341,12.988293,52.420639,2022,20220706_0045.nc
1,3,4076,1.214661,1.206704,0.487744,0.482019,249.416862,250.211365,10.054122,50.590748,2022,20220706_0045.nc
1,4,4385,1.168885,1.107194,0.470932,0.444129,248.830292,249.327885,7.131474,48.767765,2022,20220706_0045.nc
1,5,4639,1.03303,0.988479,0.416641,0.398792,247.868469,248.051101,4.303545,47.023277,2022,20220706_0045.nc
1,6,4626,1.161469,1.097087,0.474189,0.447872,244.920822,245.178527,1.800208,45.252987,2022,20220706_0045.nc
1,7,4593,1.143603,1.08563,0.472326,0.447787,242.333694,242.584392,2.208344,43.514339,2022,20220706_0045.nc
2,0,3961,0.852008,0.940075,0.333761,0.369208,255.33313,254.84159,19.081633,55.004868,2022,20220706_0045.nc
2,1,4403,0.969872,1.00173,0.38143,0.39491,254.232895,254.281114,16.331049,53.13929,2022,20220706_0045.nc
2,2,4400,1.40413,1.290511,0.561361,0.514596,250.249893,251.374088,13.525077,51.280149,2022,20220706_0045.nc
2,3,4457,1.132043,1.065686,0.450147,0.42275,252.117935,252.195629,10.747438,49.434032,2022,20220706_0045.nc
2,4,4553,1.229264,1.15379,0.48982,0.458908,251.099106,251.471312,8.10893,47.597374,2022,20220706_0045.nc
2,5,4380,1.250593,1.195214,0.498222,0.476726,250.468498,250.780389,5.699535,45.785912,2022,20220706_0045.nc
2,6,4592,1.05043,1.006278,0.424375,0.405284,248.29187,248.523248,4.090299,43.976398,2022,20220706_0045.nc
2,7,4588,1.09458,1.166603,0.443616,0.468225,247.802788,248.613191,4.303245,42.192162,2022,20220706_0045.nc
3,0,2900,1.350693,1.333835,0.51665,0.509422,261.694855,261.220501,20.170468,54.162838,2022,20220706_0045.nc
3,1,4079,1.127332,1.140889,0.438343,0.442699,257.300079,257.928101,17.195013,52.068676,2022,20220706_0045.nc
3,2,4305,1.317757,1.238781,0.517485,0.485826,255.572647,255.369247,14.60258,50.186886,2022,20220706_0045.nc
3,3,4455,1.067753,1.039905,0.419039,0.407142,255.117966,255.739638,12.092588,48.315765,2022,20220706_0045.nc
3,4,4281,1.23859,1.181921,0.487329,0.464227,254.093445,254.572178,9.879987,46.485161,2022,20220706_0045.nc
3,5,4231,1.262978,1.22796,0.498692,0.484933,252.545502,253.563694,8.007771,44.555794,2022,20220706_0045.nc
3,6,4473,1.137959,1.524297,0.45292,0.595313,254.513153,254.624033,6.884957,42.78413,2022,20220706_0045.nc
3,7,4578,0.977671,1.07122,0.390458,0.424609,251.34182,251.878958,7.031855,40.943817,2022,20220706_0045.nc
0,0,4302,1.154022,1.093664,0.466181,0.443379,245.823532,247.074438,18.913574,44.550274,2022,20220706_0145.nc
0,1,4046,0.928255,0.919179,0.376485,0.372063,245.630821,247.893148,15.978207,42.799847,2022,20220706_0145.nc
0,2,3663,1.052104,1.24666,0.425689,0.49709,249.271103,249.945172,13.314294,41.350945,2022,20220706_0145.nc
0,3,4436,0.901268,0.97034,0.365581,0.392451,246.682632,247.11732,10.230568,39.618425,2022,20220706_0145.nc
0,4,4301,0.924289,1.166329,0.37318,0.469524,248.152786,248.141561,7.422462,38.037067,2022,20220706_0145.nc
0,5,4599,0.805083,0.821862,0.327945,0.334727,245.258911,245.633175,4.717709,36.520775,2022,20220706_0145.nc
0,6,4632,0.877225,0.872813,0.362446,0.358797,242.91819,243.286795,2.611648,35.05596,2022,20220706_0145.nc
0,7,4223,0.934839,1.188021,0.387747,0.484914,243.149719,244.06303,2.834038,33.69986,2022,20220706_0145.nc
1,0,4248,0.807356,0.862183,0.323592,0.345793,249.511765,249.613329,18.812021,43.134159,2022,20220706_0145.nc
1,1,4412,0.881027,0.907624,0.351022,0.363153,250.451683,250.468853,15.91297,41.41021,2022,20220706_0145.nc
1,2,4116,1.027075,1.049908,0.412143,0.420627,248.58902,249.637316,13.025311,39.68392,2022,20220706_0145.nc
1,3,4010,1.052473,1.271703,0.424096,0.506891,249.671883,250.205946,9.997108,37.968336,2022,20220706_0145.nc
1,4,4388,0.994572,1.031688,0.402418,0.415167,247.501717,248.217411,7.106,36.380564,2022,20220706_0145.nc
1,5,4617,0.923638,0.908332,0.37435,0.366748,247.580856,247.75172,4.292762,34.82851,2022,20220706_0145.nc
1,6,4601,1.003456,0.96371,0.410335,0.392848,245.087967,245.435806,1.802688,33.287952,2022,20220706_0145.nc
1,7,4608,1.008172,0.968309,0.417284,0.399784,241.943848,242.280415,2.2135,31.806247,2022,20220706_0145.nc
2,0,3791,1.155685,1.283688,0.459727,0.505125,254.247665,253.655057,19.010586,41.801014,2022,20220706_0145.nc
2,1,4406,0.82009,0.871473,0.321784,0.342916,255.146553,254.507148,16.325807,40.028656,2022,20220706_0145.nc
2,2,4391,1.193989,1.105902,0.478652,0.441953,249.430557,250.93676,13.533267,38.29047,2022,20220706_0145.nc
2,3,4421,0.985589,0.972542,0.392747,0.386247,251.52977,251.758753,10.750194,36.566029,2022,20220706_0145.nc
2,4,3988,1.059193,1.013364,0.422535,0.403118,250.937889,251.386105,8.182715,34.988325,2022,20220706_0145.nc
2,5,3171,1.101503,1.054738,0.440487,0.421552,250.021469,250.298307,5.448127,33.194267,2022,20220706_0145.nc
2,6,4626,0.97077,0.938655,0.390915,0.377418,248.529785,248.867425,4.091379,31.635345,2022,20220706_0145.nc
2,7,4585,1.004258,1.157272,0.40751,0.464749,247.577011,248.270994,4.325599,30.072592,2022,20220706_0145.nc
3,0,2446,2.110558,1.887352,0.814688,0.725446,259.897125,259.632195,20.104743,40.672453,2022,20220706_0145.nc
3,1,4191,1.008108,1.101415,0.392392,0.426989,257.294006,257.619074,17.23937,38.750858,2022,20220706_0145.nc
3,2,4307,1.152523,1.099707,0.45215,0.432152,254.61853,254.994142,14.611573,36.959663,2022,20220706_0145.nc
3,3,4406,0.898735,0.91456,0.353018,0.358583,255.060966,255.288434,12.088632,35.182846,2022,20220706_0145.nc
3,4,3726,1.033261,1.014804,0.407621,0.398519,254.176727,254.610136,9.951718,33.513252,2022,20220706_0145.nc
3,5,3841,1.083219,1.060579,0.429183,0.418853,252.400681,253.429282,8.004346,31.614197,2022,20220706_0145.nc
3,6,4563,1.019809,1.369757,0.406594,0.535403,254.002441,254.452025,6.9159,30.075813,2022,20220706_0145.nc
3,7,4519,0.908901,1.15065,0.363861,0.454614,251.58876,252.15965,7.029254,28.448744,2022,20220706_0145.nc
0,0,4253,0.932968,0.924979,0.379229,0.376023,245.190598,246.320276,18.923227,34.101547,2022,20220706_0245.nc
0,1,4066,0.654512,0.731211,0.263306,0.294736,245.742203,248.353227,15.984491,32.654995,2022,20220706_0245.nc
0,2,3802,1.162597,1.426845,0.459787,0.568138,250.129349,250.038135,13.170216,31.541727,2022,20220706_0245.nc
0,3,4428,0.872007,1.067882,0.355343,0.43016,246.837952,247.494979,10.238904,30.193618,2022,20220706_0245.nc
0,4,4362,0.994385,1.240461,0.400732,0.499574,247.623367,247.726131,7.421279,29.023272,2022,20220706_0245.nc
0,5,4607,0.766091,0.798308,0.312686,0.324718,245.398376,245.790101,4.719295,28.011822,2022,20220706_0245.nc
0,6,4680,0.828153,0.814605,0.340645,0.334343,243.344719,243.766333,2.595441,27.083997,2022,20220706_0245.nc
0,7,4290,0.916826,1.197506,0.377649,0.486074,244.334923,245.312516,2.872265,26.320608,2022,20220706_0245.nc
1,0,4328,0.817404,0.904022,0.326663,0.362554,249.161591,249.398051,18.803734,32.306761,2022,20220706_0245.nc
1,1,4355,0.820586,0.859654,0.327489,0.344971,249.326416,249.496543,15.898638,30.84753,2022,20220706_0245.nc
1,2,4092,0.824343,0.993226,0.331068,0.395588,249.595612,250.573782,13.04658,29.404585,2022,20220706_0245.nc
1,3,4019,1.039886,1.467868,0.419753,0.58418,250.190369,250.291185,9.969943,28.057375,2022,20220706_0245.nc
1,4,4476,0.95731,0.992039,0.388642,0.400284,246.752296,247.445296,7.144301,26.9252,2022,20220706_0245.nc
1,5,4600,0.859505,0.888854,0.349115,0.359357,246.751068,247.264492,4.279408,25.824271,2022,20220706_0245.nc
1,6,4593,0.891335,0.902197,0.363731,0.366554,245.559479,246.0561,1.810546,24.818521,2022,20220706_0245.nc
1,7,4602,0.927309,0.913954,0.382998,0.376781,242.309196,242.564317,2.214435,23.954836,2022,20220706_0245.nc
2,0,3873,1.150086,1.389862,0.460701,0.55032,252.442184,251.991063,18.999506,30.652483,2022,20220706_0245.nc
2,1,4343,0.844293,0.947067,0.332458,0.371553,255.399185,254.575064,16.327108,29.071049,2022,20220706_0245.nc
2,2,4323,1.112651,1.047745,0.446314,0.420296,248.589676,249.708892,13.550208,27.623188,2022,20220706_0245.nc
2,3,4518,0.938357,0.972302,0.37476,0.387327,250.506989,250.825327,10.741346,26.20018,2022,20220706_0245.nc
2,4,3447,1.010833,0.979851,0.403907,0.391049,250.168045,250.564843,8.22782,24.998331,2022,20220706_0245.nc
2,5,3674,0.999664,0.960383,0.401764,0.385008,249.291115,249.530318,5.534281,23.688349,2022,20220706_0245.nc
2,6,4652,0.937341,0.913322,0.377158,0.367489,248.514603,248.581815,4.106493,22.623256,2022,20220706_0245.nc
2,7,4629,0.887862,0.990302,0.359629,0.398196,247.396118,248.136011,4.333321,21.655628,2022,20220706_0245.nc
3,0,2315,2.476207,2.233964,0.957954,0.861289,259.160614,259.000971,19.836174,29.164394,2022,20220706_0245.nc
3,1,4221,0.88628,1.055654,0.346438,0.410181,256.171204,256.649602,17.233425,27.410257,2022,20220706_0245.nc
3,2,4285,1.010877,1.007514,0.397692,0.3963,253.873657,254.635904,14.633155,25.879232,2022,20220706_0245.nc
3,3,4374,0.898839,0.90929,0.354812,0.357911,253.755524,254.160608,12.073794,24.350536,2022,20220706_0245.nc
3,4,4329,0.970577,0.938389,0.383585,0.370471,252.88591,253.338485,9.811728,22.992083,2022,20220706_0245.nc
3,5,4557,0.995596,0.984663,0.396552,0.390066,251.10527,252.475713,7.986547,21.683632,2022,20220706_0245.nc
3,6,4560,0.928564,1.173399,0.370691,0.46015,252.907265,253.872361,6.927665,20.491487,2022,20220706_0245.nc
3,7,4483,0.902199,1.279577,0.359438,0.502633,253.407364,253.442719,7.01437,19.462284,2022,20220706_0245.nc
0,0,4246,0.753615,0.787289,0.306273,0.319958,244.80735,246.288085,18.919743,26.097595,2022,20220706_0345.nc
0,1,4134,0.713444,0.839763,0.28558,0.335103,248.840477,249.770807,16.014653,25.402937,2022,20220706_0345.nc
0,2,4032,1.154447,1.461538,0.461553,0.582472,249.305672,249.462525,13.110091,25.061027,2022,20220706_0345.nc
0,3,4401,0.911393,1.133363,0.371527,0.456183,246.812622,247.310777,10.227734,24.666931,2022,20220706_0345.nc
0,4,4371,1.026498,1.283853,0.413863,0.517187,247.129807,247.279838,7.406268,24.417986,2022,20220706_0345.nc
0,5,4625,0.774085,0.820776,0.316785,0.333927,244.896545,245.448179,4.705833,24.468513,2022,20220706_0345.nc
0,6,4647,0.765536,0.783891,0.313156,0.319674,244.611374,245.214218,2.581271,24.634233,2022,20220706_0345.nc
0,7,4466,0.958194,1.276661,0.392752,0.515879,245.998642,246.537603,2.916574,24.939861,2022,20220706_0345.nc
1,0,4363,0.851114,1.039294,0.343647,0.416551,249.082077,249.130183,18.804939,23.770407,2022,20220706_0345.nc
1,1,4356,0.82534,0.922814,0.330711,0.369125,249.716644,249.792116,15.903652,23.067455,2022,20220706_0345.nc
1,2,4076,0.886038,1.155279,0.35536,0.458102,250.820457,251.13082,13.103502,22.435513,2022,20220706_0345.nc
1,3,4119,1.192333,1.530988,0.475838,0.609496,250.354172,250.205951,9.980665,22.11124,2022,20220706_0345.nc
1,4,4532,0.93337,1.000434,0.378721,0.403254,246.484184,247.415034,7.138062,21.959311,2022,20220706_0345.nc
1,5,4561,0.847182,0.903041,0.344146,0.364815,246.682678,247.307564,4.283984,21.97744,2022,20220706_0345.nc
1,6,4591,0.86164,0.922317,0.350653,0.373361,246.175461,246.720795,1.813642,22.15951,2022,20220706_0345.nc
1,7,4638,0.889021,0.898875,0.364986,0.368718,243.325241,243.737844,2.218013,22.522071,2022,20220706_0345.nc
2,0,4012,1.293116,1.489252,0.511533,0.589793,252.043823,251.676898,19.102077,21.540051,2022,20220706_0345.nc
2,1,4329,1.415292,1.464793,0.553486,0.573934,255.126572,254.680247,16.324848,20.70056,2022,20220706_0345.nc
2,2,4350,0.912069,0.927474,0.367301,0.371678,248.550072,249.810884,13.557575,20.11126,2022,20220706_0345.nc
2,3,4566,0.896106,0.965432,0.360415,0.385574,248.964638,249.725979,10.741693,19.694685,2022,20220706_0345.nc
2,4,3856,0.924794,0.92787,0.371062,0.37193,249.113876,249.425588,8.239954,19.382831,2022,20220706_0345.nc
2,5,4383,0.921257,0.90191,0.370125,0.362359,248.867599,248.978452,5.686343,19.468052,2022,20220706_0345.nc
2,6,4638,0.892976,0.888362,0.358316,0.356866,248.819496,248.958657,4.109433,19.677938,2022,20220706_0345.nc
2,7,4538,0.87368,1.099651,0.353507,0.439362,248.375084,249.163384,4.316151,20.100822,2022,20220706_0345.nc
3,0,2938,2.661059,2.452025,1.022316,0.944797,259.73735,259.190541,19.850069,19.207208,2022,20220706_0345.nc
3,1,4197,0.907746,1.138197,0.355572,0.442726,255.953674,256.171189,17.196653,18.410282,2022,20220706_0345.nc
3,2,4376,0.888739,0.923248,0.349459,0.3626,254.318542,254.840986,14.615245,17.690761,2022,20220706_0345.nc
3,3,4435,0.919506,0.940202,0.364515,0.3724,251.808929,252.341336,12.083201,17.217136,2022,20220706_0345.nc
3,4,4443,0.868466,0.878621,0.34599,0.349096,251.508835,251.638397,9.846523,16.985363,2022,20220706_0345.nc
3,5,4554,0.861913,0.878538,0.343265,0.347859,251.313347,252.467853,7.999341,16.98385,2022,20220706_0345.nc
3,6,4586,0.872964,0.971963,0.347588,0.38227,252.081459,253.592924,6.932481,17.214353,2022,20220706_0345.nc
3,7,4346,0.903577,1.369686,0.358103,0.53662,254.442078,254.250687,7.028934,17.607087,2022,20220706_0345.nc
0,0,4258,0.708256,0.821906,0.288495,0.332456,245.171844,246.681061,18.911539,25.020948,2022,20220706_0445.nc
0,1,4175,0.836037,1.037277,0.336508,0.41298,249.505814,249.907063,16.01063,25.502586,2022,20220706_0445.nc
0,2,4200,1.377263,1.548045,0.547629,0.616402,249.601585,249.883473,13.121686,26.266883,2022,20220706_0445.nc
0,3,4474,0.902747,1.185239,0.369066,0.476506,246.935158,247.300867,10.239655,27.050508,2022,20220706_0445.nc
0,4,4283,1.079235,1.346552,0.437288,0.54287,246.798599,247.097261,7.367928,27.895473,2022,20220706_0445.nc
0,5,4624,0.768565,0.803328,0.314503,0.327155,244.903908,245.376634,4.702875,29.003881,2022,20220706_0445.nc
0,6,4654,0.779003,0.820803,0.316897,0.332922,245.983475,246.52855,2.577119,30.146761,2022,20220706_0445.nc
0,7,4631,0.980282,1.176936,0.399657,0.475582,245.903885,246.78822,2.913936,31.359327,2022,20220706_0445.nc
1,0,4296,0.914959,1.145209,0.370859,0.460603,247.665939,247.912413,18.809725,22.617816,2022,20220706_0445.nc
1,1,4294,0.8886,1.096855,0.359509,0.438208,249.284752,249.334426,15.907895,23.185835,2022,20220706_0445.nc
1,2,4143,1.14809,1.499639,0.456298,0.591604,252.821671,252.044106,13.108279,23.826643,2022,20220706_0445.nc
1,3,4069,1.141174,1.517952,0.455499,0.604759,249.789597,249.861009,9.983226,24.863642,2022,20220706_0445.nc
1,4,4537,0.934774,1.007198,0.380183,0.406053,246.502274,247.479127,7.139771,25.812054,2022,20220706_0445.nc
1,5,4596,0.891737,0.960447,0.361699,0.387348,246.977142,247.623191,4.293748,26.919653,2022,20220706_0445.nc
1,6,4595,0.910104,1.043934,0.369195,0.420798,246.99646,247.573463,1.822099,28.12591,2022,20220706_0445.nc
1,7,4634,0.913608,0.921153,0.373918,0.375962,244.490692,245.003708,2.223062,29.41886,2022,20220706_0445.nc
2,0,4075,1.439409,1.583973,0.569723,0.627854,251.899124,251.5519,19.215981,20.262476,2022,20220706_0445.nc
2,1,4290,1.430657,1.546353,0.562445,0.609016,253.535927,253.189515,16.342073,20.847284,2022,20220706_0445.nc
2,2,4359,0.942943,0.967562,0.381533,0.388963,247.21492,248.555395,13.549312,21.625717,2022,20220706_0445.nc
2,3,4575,0.88499,0.958655,0.356481,0.383097,248.593155,249.539561,10.746306,22.589998,2022,20220706_0445.nc
2,4,3778,0.953842,0.95306,0.383341,0.382394,248.968552,249.169423,8.265052,23.527004,2022,20220706_0445.nc
2,5,4347,0.975723,0.937644,0.391864,0.375892,249.358261,249.495271,5.665743,24.920361,2022,20220706_0445.nc
2,6,4614,0.950428,0.936823,0.380607,0.374945,249.792892,249.921434,4.125549,26.183007,2022,20220706_0445.nc
2,7,4437,0.951649,1.261589,0.383598,0.500027,250.551407,251.027736,4.296037,27.5448,2022,20220706_0445.nc
3,0,3698,2.617296,2.474573,1.003145,0.951473,260.43158,259.865814,19.882725,17.753186,2022,20220706_0445.nc
3,1,4037,0.919079,1.251203,0.364068,0.487371,255.111954,255.493641,17.167881,18.568928,2022,20220706_0445.nc
3,2,4369,0.838273,0.977712,0.332048,0.384156,253.610291,254.002762,14.609994,19.404732,2022,20220706_0445.nc
3,3,4456,0.853329,0.930637,0.339166,0.368061,251.837105,252.396424,12.102317,20.465395,2022,20220706_0445.nc
3,4,4475,0.880253,0.906217,0.35043,0.359831,251.527054,251.687503,9.844215,21.640562,2022,20220706_0445.nc
3,5,4543,0.890333,0.905041,0.354552,0.358414,251.391663,252.453822,7.996565,22.939121,2022,20220706_0445.nc
3,6,4568,0.821635,0.844144,0.325107,0.333387,252.554871,253.199868,6.941272,24.324597,2022,20220706_0445.nc
3,7,4243,1.042067,1.450877,0.408821,0.566819,255.609024,255.230881,7.022684,25.741812,2022,20220706_0445.nc
0,0,4204,0.758629,0.98559,0.310095,0.398594,245.515717,246.238528,18.91272,31.613327,2022,20220706_0545.nc
0,1,3997,1.023727,1.238763,0.411538,0.494628,249.740875,249.040669,16.029446,32.878532,2022,20220706_0545.nc
0,2,4329,1.081325,1.364118,0.432314,0.545398,249.022156,248.978094,13.086093,34.392105,2022,20220706_0545.nc
0,3,4454,0.920659,1.175212,0.375844,0.472716,247.069405,247.396786,10.234054,35.826696,2022,20220706_0545.nc
0,4,4318,0.908749,1.225624,0.371443,0.495731,245.691132,246.236073,7.373186,37.27169,2022,20220706_0545.nc
0,5,4619,0.88159,0.884503,0.360194,0.360018,245.06897,245.440318,4.692144,38.8634,2022,20220706_0545.nc
0,6,4657,0.788537,0.850427,0.319517,0.343892,246.840637,247.434195,2.556,40.45974,2022,20220706_0545.nc
0,7,4591,1.041688,1.150415,0.424208,0.466059,245.903091,246.81489,2.914827,42.086502,2022,20220706_0545.nc
1,0,4297,0.914318,1.199098,0.372868,0.48245,247.381409,247.634059,18.813812,29.714243,2022,20220706_0545.nc
1,1,4228,0.989671,1.269373,0.401928,0.506378,249.70768,249.586655,15.907301,31.120831,2022,20220706_0545.nc
1,2,4286,1.852562,1.842009,0.721344,0.723628,254.760048,253.256274,13.052833,32.547379,2022,20220706_0545.nc
1,3,4116,1.273042,1.576308,0.505602,0.627274,250.22715,250.203351,10.039907,34.139582,2022,20220706_0545.nc
1,4,4470,1.001257,1.066105,0.406742,0.429603,246.866875,247.574478,7.159655,35.690929,2022,20220706_0545.nc
1,5,4554,0.982799,1.05958,0.398031,0.42661,247.196747,247.940985,4.308804,37.281256,2022,20220706_0545.nc
1,6,4504,0.982173,1.134075,0.396909,0.455165,247.751457,248.565198,1.82087,38.928789,2022,20220706_0545.nc
1,7,4664,0.995628,0.999748,0.405949,0.406602,245.374931,245.840868,2.223402,40.600157,2022,20220706_0545.nc
2,0,4049,1.310649,1.523298,0.519095,0.605965,250.590988,250.082659,19.251898,27.914019,2022,20220706_0545.nc
2,1,4127,1.101999,1.419704,0.445942,0.562909,250.284607,250.566841,16.363922,29.383121,2022,20220706_0545.nc
2,2,4364,1.088362,1.155538,0.44197,0.463864,246.783112,248.262501,13.541153,30.886117,2022,20220706_0545.nc
2,3,4538,0.955529,0.972599,0.38506,0.389769,248.466461,249.296665,10.749588,32.487175,2022,20220706_0545.nc
2,4,3716,1.051783,1.016253,0.421772,0.40717,249.455994,249.602343,8.205636,34.035963,2022,20220706_0545.nc
2,5,3891,1.079259,1.033556,0.43269,0.414143,249.445602,249.584644,5.555878,35.924671,2022,20220706_0545.nc
2,6,4580,1.020882,1.00147,0.408346,0.399581,250.426544,250.662337,4.116899,37.494785,2022,20220706_0545.nc
2,7,4312,1.095531,1.383506,0.435129,0.545375,253.33062,252.923194,4.255265,39.163752,2022,20220706_0545.nc
3,0,3865,2.356005,2.271549,0.906326,0.874266,260.002258,259.517072,19.8799,26.142059,2022,20220706_0545.nc
