index,frac_index,conditional_eigenvalue,local_eigen_rank,leverage,expected_increment,y2,cumsum_y2,scaled_cumsum,expected,scaled_expected,band_lower,band_upper,scaled_band_lower,scaled_band_upper
1,0.000007,99.608352,1,0.008452,0.991548,7.063457,7.063457,0.000050,0.991548,0.000007,-720.956619,722.939715,-0.005103,0.005117
2,0.000014,99.597211,1,0.008680,0.991320,2.271699,9.335156,0.000066,1.982868,0.000014,-719.965299,723.931035,-0.005096,0.005124
3,0.000021,99.585499,1,0.009602,0.990398,1.541593,10.876750,0.000077,2.973266,0.000021,-718.974901,724.921433,-0.005089,0.005131
4,0.000028,99.566449,1,0.009924,0.990076,5.636668,16.513417,0.000117,3.963342,0.000028,-717.984825,725.911509,-0.005082,0.005138
5,0.000035,99.550995,1,0.008772,0.991228,0.114434,16.627852,0.000118,4.954570,0.000035,-716.993597,726.902737,-0.005075,0.005145
6,0.000042,99.543561,1,0.010029,0.989971,0.029801,16.657653,0.000118,5.944542,0.000042,-716.003625,727.892709,-0.005068,0.005152
7,0.000049,99.539613,1,0.011165,0.988835,0.533754,17.191407,0.000122,6.933377,0.000049,-715.014790,728.881544,-0.005061,0.005159
8,0.000056,99.536971,1,0.009714,0.990286,0.004317,17.195724,0.000122,7.923663,0.000056,-714.024504,729.871830,-0.005054,0.005166
9,0.000063,99.519131,1,0.008691,0.991309,1.381367,18.577091,0.000131,8.914972,0.000063,-713.033195,730.863139,-0.005047,0.005173
10,0.000070,99.511091,1,0.008695,0.991305,0.000321,18.577412,0.000131,9.906277,0.000070,-712.041890,731.854444,-0.005040,0.005180
11,0.000077,99.494802,1,0.008397,0.991603,0.118591,18.696003,0.000132,10.897880,0.000077,-711.050287,732.846047,-0.005032,0.005187
12,0.000084,99.458032,1,0.011159,0.988841,1.070802,19.766806,0.000140,11.886722,0.000084,-710.061445,733.834889,-0.005025,0.005194
13,0.000091,99.443021,1,0.008467,0.991533,0.022960,19.789765,0.000140,12.878255,0.000091,-709.069912,734.826422,-0.005018,0.005201
14,0.000098,99.435299,1,0.009592,0.990408,1.733300,21.523066,0.000152,13.868663,0.000098,-708.079504,735.816830,-0.005011,0.005208
15,0.000105,99.430668,1,0.008309,0.991691,5.357939,26.881005,0.000190,14.860354,0.000105,-707.087813,736.808521,-0.005004,0.005215
16,0.000112,99.429579,1,0.008079,0.991921,0.013379,26.894384,0.000190,15.852274,0.000112,-706.095893,737.800441,-0.004997,0.005222
17,0.000119,99.416446,1,0.008107,0.991893,0.010348,26.904732,0.000190,16.844167,0.000119,-705.104000,738.792334,-0.004990,0.005229
18,0.000126,99.396676,1,0.006880,0.993120,0.593532,27.498264,0.000195,17.837287,0.000126,-704.110880,739.785454,-0.004983,0.005236
19,0.000133,99.395634,1,0.009925,0.990075,0.028534,27.526798,0.000195,18.827362,0.000133,-703.120805,740.775529,-0.004976,0.005243
20,0.000140,99.384568,1,0.008272,0.991728,2.908926,30.435724,0.000215,19.819090,0.000140,-702.129077,741.767257,-0.004969,0.005250
21,0.000147,99.318017,1,0.008734,0.991266,0.206869,30.642594,0.000217,20.810356,0.000147,-701.137811,742.758523,-0.004962,0.005257
22,0.000154,99.305660,1,0.008710,0.991290,0.264691,30.907285,0.000219,21.801646,0.000154,-700.146521,743.749813,-0.004955,0.005264
23,0.000161,99.299888,1,0.008164,0.991836,0.248093,31.155378,0.000221,22.793482,0.000161,-699.154685,744.741649,-0.004948,0.005271
24,0.000168,99.253761,1,0.011181,0.988819,2.366500,33.521878,0.000237,23.782301,0.000168,-698.165866,745.730468,-0.004941,0.005278
25,0.000175,99.205568,1,0.007468,0.992532,0.703090,34.224967,0.000242,24.774833,0.000175,-697.173334,746.723000,-0.004934,0.005285
26,0.000182,99.186421,1,0.008357,0.991643,3.562908,37.787875,0.000267,25.766476,0.000182,-696.181691,747.714643,-0.004927,0.005292
27,0.000189,99.177784,1,0.007162,0.992838,0.184683,37.972557,0.000269,26.759314,0.000189,-695.188853,748.707481,-0.004920,0.005299
28,0.000196,99.174778,1,0.006945,0.993055,1.176134,39.148692,0.000277,27.752370,0.000196,-694.195797,749.700537,-0.004913,0.005306
29,0.000203,99.172796,1,0.008005,0.991995,0.367943,39.516634,0.000280,28.744365,0.000203,-693.203802,750.692532,-0.004906,0.005313
30,0.000210,99.170219,1,0.006964,0.993036,3.157058,42.673693,0.000302,29.737401,0.000210,-692.210766,751.685568,-0.004899,0.005320
31,0.000217,99.162433,1,0.009370,0.990630,0.442246,43.115938,0.000305,30.728031,0.000217,-691.220136,752.676198,-0.004892,0.005327
32,0.000225,99.123132,1,0.007601,0.992399,0.741781,43.857719,0.000310,31.720430,0.000225,-690.227737,753.668597,-0.004885,0.005334
33,0.000232,99.095663,1,0.008031,0.991969,0.308805,44.166524,0.000313,32.712399,0.000232,-689.235768,754.660566,-0.004878,0.005341
34,0.000239,99.080218,1,0.009118,0.990882,0.000622,44.167146,0.000313,33.703281,0.000239,-688.244886,755.651448,-0.004871,0.005348
35,0.000246,99.074299,1,0.008274,0.991726,0.222437,44.389583,0.000314,34.695008,0.000246,-687.253159,756.643175,-0.004864,0.005355
36,0.000253,99.068811,1,0.006860,0.993140,0.240210,44.629793,0.000316,35.688148,0.000253,-686.260019,757.636315,-0.004857,0.005362
37,0.000260,99.064269,1,0.007181,0.992819,0.362085,44.991878,0.000318,36.680967,0.000260,-685.267200,758.629134,-0.004850,0.005369
38,0.000267,99.002561,1,0.010495,0.989505,0.004157,44.996035,0.000318,37.670472,0.000267,-684.277695,759.618639,-0.004843,0.005376
39,0.000274,98.989877,1,0.009154,0.990846,1.303608,46.299643,0.000328,38.661318,0.000274,-683.286849,760.609485,-0.004836,0.005383
40,0.000281,98.975110,1,0.008007,0.991993,0.545858,46.845501,0.000332,39.653312,0.000281,-682.294855,761.601479,-0.004829,0.005390
41,0.000288,98.973221,1,0.010584,0.989416,2.346201,49.191703,0.000348,40.642727,0.000288,-681.305440,762.590894,-0.004822,0.005397
42,0.000295,98.966763,1,0.009144,0.990856,0.666400,49.858103,0.000353,41.633583,0.000295,-680.314584,763.581750,-0.004815,0.005404
43,0.000302,98.963086,1,0.010482,0.989518,0.407753,50.265856,0.000356,42.623101,0.000302,-679.325066,764.571268,-0.004808,0.005411
44,0.000309,98.953395,1,0.010495,0.989505,5.251300,55.517156,0.000393,43.612607,0.000309,-678.335560,765.560774,-0.004801,0.005418
45,0.000316,98.908412,1,0.009172,0.990828,0.000788,55.517944,0.000393,44.603435,0.000316,-677.344732,766.551602,-0.004794,0.005425
46,0.000323,98.893969,1,0.009137,0.990863,0.029011,55.546955,0.000393,45.594297,0.000323,-676.353870,767.542464,-0.004787,0.005432
47,0.000330,98.885501,1,0.008826,0.991174,3.504839,59.051794,0.000418,46.585471,0.000330,-675.362696,768.533638,-0.004780,0.005439
48,0.000337,98.883317,1,0.010442,0.989558,0.505352,59.557146,0.000422,47.575029,0.000337,-674.373138,769.523196,-0.004773,0.005446
49,0.000344,98.881097,1,0.010460,0.989540,4.189736,63.746882,0.000451,48.564568,0.000344,-673.383599,770.512735,-0.004766,0.005453
50,0.000351,98.878001,1,0.010503,0.989497,0.001148,63.748030,0.000451,49.554065,0.000351,-672.394102,771.502232,-0.004759,0.005460
51,0.000358,98.871164,1,0.010494,0.989506,0.000641,63.748671,0.000451,50.543571,0.000358,-671.404596,772.491738,-0.004752,0.005467
52,0.000365,98.858533,1,0.010443,0.989557,0.139744,63.888415,0.000452,51.533129,0.000365,-670.415038,773.481296,-0.004745,0.005474
53,0.000372,98.853602,1,0.007311,0.992689,2.453641,66.342056,0.000470,52.525818,0.000372,-669.422349,774.473985,-0.004738,0.005481
54,0.000379,98.853248,1,0.006725,0.993275,2.777197,69.119253,0.000489,53.519092,0.000379,-668.429075,775.467259,-0.004731,0.005488
55,0.000386,98.833995,1,0.010477,0.989523,0.013328,69.132581,0.000489,54.508616,0.000386,-667.439551,776.456783,-0.004724,0.005495
56,0.000393,98.827016,1,0.008647,0.991353,1.190181,70.322763,0.000498,55.499969,0.000393,-666.448198,777.448136,-0.004717,0.005502
57,0.000400,98.820189,1,0.006618,0.993382,0.000006,70.322769,0.000498,56.493351,0.000400,-665.454816,778.441518,-0.004710,0.005509
58,0.000407,98.814322,1,0.010459,0.989541,0.103425,70.426194,0.000498,57.482892,0.000407,-664.465275,779.431059,-0.004703,0.005516
59,0.000414,98.807566,1,0.010469,0.989531,0.212067,70.638262,0.000500,58.472423,0.000414,-663.475744,780.420590,-0.004696,0.005523
60,0.000421,98.780937,1,0.008403,0.991597,0.000317,70.638579,0.000500,59.464020,0.000421,-662.484147,781.412187,-0.004689,0.005530
