dataset_id,data_kind,date,method,index,frac_index,eigenvalue,whitened_score,squared_score,leverage,expected_increment,cumulative_squared_score,expected,scaled_cumulative,scaled_expected,scaled_band_lower,scaled_band_upper
real_20240715,real,2024-07-15,shifted,1,0.0002519654569,25.94458324,-1.933230813,3.737381378,0.1959782269,0.8040217731,3.737381378,0.8040217731,0.001171225753,0.0002519654569,-0.03374841914,0.03425235006
real_20240715,real,2024-07-15,shifted,2,0.0004647867455,25.23928748,2.139437671,4.57719355,0.3208872681,0.6791127319,8.314574928,1.483134505,0.002605633008,0.0004647867455,-0.03353559785,0.03446517135
real_20240715,real,2024-07-15,shifted,3,0.0007522071169,25.02428329,2.301453596,5.296688655,0.0828415949,0.9171584051,13.61126358,2.40029291,0.004265516635,0.0007522071169,-0.03324817748,0.03475259172
real_20240715,real,2024-07-15,shifted,4,0.001052486416,24.767383,-1.147479938,1.316710207,0.04180875535,0.9581912447,14.92797379,3.358484155,0.004678149104,0.001052486416,-0.03294789818,0.03505287102
real_20240715,real,2024-07-15,shifted,5,0.001299086702,24.31641816,-6.157115745,37.9100743,0.2130984882,0.7869015118,52.83804809,4.145385666,0.0165584607,0.001299086702,-0.0327012979,0.0352994713
real_20240715,real,2024-07-15,shifted,6,0.001604227302,24.17157394,5.430300917,29.48816805,0.02629634573,0.9737036543,82.32621614,5.119089321,0.02579950365,0.001604227302,-0.0323961573,0.0356046119
real_20240715,real,2024-07-15,shifted,7,0.00191706767,24.05325241,6.382450227,40.7356709,0.001726385731,0.9982736143,123.061887,6.117362935,0.03856530462,0.00191706767,-0.03208331693,0.03591745227
real_20240715,real,2024-07-15,shifted,8,0.002146412823,23.8598563,-3.560657023,12.67827844,0.2681596169,0.7318403831,135.7401655,6.849203318,0.04253844108,0.002146412823,-0.03185397178,0.03614679742
real_20240715,real,2024-07-15,shifted,9,0.002458781234,23.82612973,-4.967008927,24.67117769,0.003232400656,0.9967675993,160.4113432,7.845970917,0.05026992891,0.002458781234,-0.03154160337,0.03645916583
real_20240715,real,2024-07-15,shifted,10,0.002754753779,23.66039305,-0.7640901078,0.5838336929,0.05555160717,0.9444483928,160.9951769,8.79041931,0.05045289153,0.002754753779,-0.03124563082,0.03675513838
real_20240715,real,2024-07-15,shifted,11,0.003050880016,23.57266786,2.278617017,5.192095509,0.05506117867,0.9449388213,166.1872724,9.735358132,0.05207999761,0.003050880016,-0.03094950458,0.03705126462
real_20240715,real,2024-07-15,shifted,12,0.003362060463,23.45873857,2.3888325,5.706520713,0.007023193056,0.9929768069,171.8937931,10.72833494,0.05386831497,0.003362060463,-0.03063832414,0.03736244506
real_20240715,real,2024-07-15,shifted,13,0.003653225555,23.42497946,0.898753655,0.8077581325,0.07089219274,0.9291078073,172.7015512,11.65744275,0.05412145134,0.003653225555,-0.03034715905,0.03765361016
real_20240715,real,2024-07-15,shifted,14,0.003942226011,23.33265268,6.509152574,42.36906724,0.07779954364,0.9222004564,215.0706184,12.5796432,0.06739912831,0.003942226011,-0.03005815859,0.03794261061
real_20240715,real,2024-07-15,shifted,15,0.004244573788,23.27629377,5.977820473,35.73433761,0.03520824418,0.9647917558,250.8049561,13.54443496,0.07859760453,0.004244573788,-0.02975581081,0.03824495839
real_20240715,real,2024-07-15,shifted,16,0.004546321195,23.19768839,-1.560097792,2.433905122,0.03712402338,0.9628759766,253.2388612,14.50731093,0.07936034509,0.004546321195,-0.0294540634,0.0385467058
real_20240715,real,2024-07-15,shifted,17,0.004850290423,23.05062061,0.3572334916,0.1276157676,0.03003419494,0.9699658051,253.3664769,15.47727674,0.0794003375,0.004850290423,-0.02915009418,0.03885067502
real_20240715,real,2024-07-15,shifted,18,0.005163210141,22.88792351,-0.600413102,0.3604958931,0.001473178711,0.9985268213,253.7269728,16.47580356,0.0795133102,0.005163210141,-0.02883717446,0.03916359474
real_20240715,real,2024-07-15,shifted,19,0.005470032557,22.85955975,-0.2306499898,0.05319941779,0.02092967082,0.9790703292,253.7801723,17.45487389,0.07952998191,0.005470032557,-0.02853035204,0.03947041716
real_20240715,real,2024-07-15,shifted,20,0.005774191214,22.68717286,6.213151932,38.60325693,0.02942972589,0.9705702741,292.3834292,18.42544416,0.09162752403,0.005774191214,-0.02822619339,0.03977457581
real_20240715,real,2024-07-15,shifted,21,0.006071811974,22.61135831,-0.6824660938,0.4657599692,0.05029215615,0.9497078439,292.8491892,19.37515201,0.09177348454,0.006071811974,-0.02792857263,0.04007219657
real_20240715,real,2024-07-15,shifted,22,0.006382035063,22.44509557,-0.9043542038,0.817856526,0.01007812337,0.9899218766,293.6670457,20.36507388,0.09202978555,0.006382035063,-0.02761834954,0.04038241966
real_20240715,real,2024-07-15,shifted,23,0.006695233566,22.40159378,0.637340748,0.406203229,0.0005835743615,0.9994164256,294.0732489,21.36449031,0.09215708208,0.006695233566,-0.02730515103,0.04069561817
real_20240715,real,2024-07-15,shifted,24,0.007007204061,22.27045127,3.823999999,14.62297599,0.004502150402,0.9954978496,308.6962249,22.35998816,0.09673965055,0.007007204061,-0.02699318054,0.04100758866
real_20240715,real,2024-07-15,shifted,25,0.007315483079,22.20397277,-4.039509147,16.31763415,0.01628165443,0.9837183456,325.0138591,23.34370651,0.1018532933,0.007315483079,-0.02668490152,0.04131586768
real_20240715,real,2024-07-15,shifted,26,0.007621207491,22.18942558,1.699576061,2.888558788,0.02443340306,0.9755665969,327.9024178,24.3192731,0.1027585139,0.007621207491,-0.02637917711,0.04162159209
real_20240715,real,2024-07-15,shifted,27,0.007934223728,22.05524826,-3.839424182,14.74117805,0.001165184918,0.9988348151,342.6435959,25.31810792,0.1073781247,0.007934223728,-0.02606616087,0.04193460833
real_20240715,real,2024-07-15,shifted,28,0.008247019394,22.01648415,1.519082807,2.307612574,0.001869032013,0.998130968,344.9512085,26.31623889,0.1081012875,0.008247019394,-0.02575336521,0.04224740399
real_20240715,real,2024-07-15,shifted,29,0.008554581182,21.81046329,0.87784338,0.7706089997,0.01857033498,0.981429665,345.7218175,27.29766855,0.108342782,0.008554581182,-0.02544580342,0.04255496578
real_20240715,real,2024-07-15,shifted,30,0.008866990001,21.76237998,-2.748222499,7.552726904,0.003103457173,0.9968965428,353.2745444,28.29456509,0.1107096661,0.008866990001,-0.0251333946,0.0428673746
real_20240715,real,2024-07-15,shifted,31,0.009180230707,21.73054061,1.450424531,2.10373132,0.0004489075701,0.9995510924,355.3782757,29.29411619,0.1113689363,0.009180230707,-0.02482015389,0.04318061531
real_20240715,real,2024-07-15,shifted,32,0.009492324905,21.68455618,-0.7982924289,0.637270802,0.004107413108,0.9958925869,356.0155465,30.29000877,0.1115686451,0.009492324905,-0.0245080597,0.04349270951
real_20240715,real,2024-07-15,shifted,33,0.009804873488,21.64982059,3.188911137,10.16915424,0.0026574724,0.9973425276,366.1847007,31.2873513,0.1147554687,0.009804873488,-0.02419551111,0.04380525809
real_20240715,real,2024-07-15,shifted,34,0.01011763385,21.51596204,-0.3624240048,0.1313511593,0.001981683792,0.9980183162,366.3160519,32.28536962,0.1147966317,0.01011763385,-0.02388275075,0.04411801845
real_20240715,real,2024-07-15,shifted,35,0.01042874225,21.44294601,2.001954574,4.007822117,0.007253096383,0.9927469036,370.323874,33.27811652,0.1160526086,0.01042874225,-0.02357164235,0.04442912685
real_20240715,real,2024-07-15,shifted,36,0.01074155415,21.38012618,-1.050003019,1.102506339,0.00181721441,0.9981827856,371.4263803,34.27629931,0.1163981136,0.01074155415,-0.02325883045,0.04474193875
real_20240715,real,2024-07-15,shifted,37,0.01105393328,21.29304857,0.4596327097,0.2112622278,0.003198213577,0.9968017864,371.6376426,35.27310109,0.1164643192,0.01105393328,-0.02294645132,0.04505431788
real_20240715,real,2024-07-15,shifted,38,0.01136631997,21.1872631,1.092884203,1.194395882,0.003174053966,0.996825946,372.8320385,36.26992704,0.1168386206,0.01136631997,-0.02263406463,0.04536670457
real_20240715,real,2024-07-15,shifted,39,0.01167947608,21.06606613,1.996756251,3.987035526,0.0007188543887,0.9992811456,376.819074,37.26920818,0.1180880834,0.01167947608,-0.02232090852,0.04567986068
real_20240715,real,2024-07-15,shifted,40,0.01199253747,21.03818752,2.21012153,4.884637178,0.001021127154,0.9989788728,381.7037112,38.26818706,0.1196188377,0.01199253747,-0.02200784713,0.04599292207
real_20240715,real,2024-07-15,shifted,41,0.01230338891,21.00689826,1.786895928,3.192997058,0.008073041286,0.9919269587,384.8967082,39.26011402,0.1206194636,0.01230338891,-0.02169699569,0.04630377351
real_20240715,real,2024-07-15,shifted,42,0.01261652402,20.97734735,1.329052862,1.76638151,0.0007858556918,0.9992141443,386.6630897,40.25932816,0.1211730146,0.01261652402,-0.02138386058,0.04661690862
real_20240715,real,2024-07-15,shifted,43,0.01292845801,20.83181138,-0.403803546,0.1630573037,0.004618637426,0.9953813626,386.826147,41.25470952,0.1212241138,0.01292845801,-0.02107192659,0.04692884261
real_20240715,real,2024-07-15,shifted,44,0.01324010895,20.77116557,-1.317368248,1.735459101,0.005521875799,0.9944781242,388.5616061,42.24918765,0.1217679743,0.01324010895,-0.02076027565,0.04724049355
real_20240715,real,2024-07-15,shifted,45,0.01355308977,20.6673982,-0.9976883321,0.995382008,0.001278204847,0.9987217952,389.5569881,43.24790944,0.1220799085,0.01355308977,-0.02044729483,0.04755347437
real_20240715,real,2024-07-15,shifted,46,0.01386592473,20.53785546,1.917226468,3.675757328,0.001743627565,0.9982563724,393.2327455,44.24616581,0.1232318225,0.01386592473,-0.02013445987,0.04786630933
real_20240715,real,2024-07-15,shifted,47,0.0141788851,20.48758646,1.802222918,3.248007446,0.001343449329,0.9986565507,396.4807529,45.24482236,0.1242496875,0.0141788851,-0.0198214995,0.0481792697
real_20240715,real,2024-07-15,shifted,48,0.01449038568,20.43465377,0.1537951027,0.0236529336,0.006001651758,0.9939983482,396.5044059,46.23882071,0.1242570999,0.01449038568,-0.01950999892,0.04849077028
real_20240715,real,2024-07-15,shifted,49,0.01480239663,20.39936855,2.399244937,5.756376269,0.004373070721,0.9956269293,402.2607821,47.23444764,0.1260610411,0.01480239663,-0.01919798797,0.04880278123
real_20240715,real,2024-07-15,shifted,50,0.01511449021,20.38384733,1.521904845,2.316194358,0.004109386824,0.9958906132,404.5769765,48.23033826,0.1267868933,0.01511449021,-0.01888589439,0.04911487481
real_20240715,real,2024-07-15,shifted,51,0.01542721219,20.25428854,2.119523658,4.492380535,0.002104170753,0.9978958292,409.069357,49.22823408,0.1281947217,0.01542721219,-0.01857317241,0.04942759679
