index,frac_index,conditional_eigenvalue,local_eigen_rank,leverage,expected_increment,y2,cumsum_y2,scaled_cumsum,expected,scaled_expected,band_lower,band_upper,scaled_band_lower,scaled_band_upper
1,0.000007,64.675074,1,0.003467,0.996533,11.278782,11.278782,0.000080,0.996533,0.000007,-720.951634,722.944700,-0.005103,0.005117
2,0.000014,64.663696,1,0.003847,0.996153,3.288938,14.567720,0.000103,1.992686,0.000014,-719.955481,723.940853,-0.005096,0.005124
3,0.000021,64.663021,1,0.004228,0.995772,0.007851,14.575571,0.000103,2.988458,0.000021,-718.959709,724.936625,-0.005088,0.005131
4,0.000028,64.656735,1,0.003439,0.996561,1.983904,16.559475,0.000117,3.985019,0.000028,-717.963148,725.933186,-0.005081,0.005138
5,0.000035,64.652347,1,0.005137,0.994863,2.230963,18.790438,0.000133,4.979882,0.000035,-716.968285,726.928049,-0.005074,0.005145
6,0.000042,64.644516,1,0.005089,0.994911,0.490101,19.280539,0.000136,5.974793,0.000042,-715.973374,727.922960,-0.005067,0.005152
7,0.000049,64.643898,1,0.003773,0.996227,0.873242,20.153780,0.000143,6.971020,0.000049,-714.977147,728.919187,-0.005060,0.005159
8,0.000056,64.642908,1,0.004410,0.995590,4.804501,24.958281,0.000177,7.966611,0.000056,-713.981556,729.914778,-0.005053,0.005166
9,0.000063,64.640118,1,0.004258,0.995742,0.229730,25.188011,0.000178,8.962352,0.000063,-712.985815,730.910519,-0.005046,0.005173
10,0.000070,64.637094,1,0.003436,0.996564,0.163027,25.351038,0.000179,9.958916,0.000070,-711.989251,731.907083,-0.005039,0.005180
11,0.000078,64.634685,1,0.005377,0.994623,0.232174,25.583213,0.000181,10.953539,0.000078,-710.994628,732.901706,-0.005032,0.005187
12,0.000085,64.633820,1,0.005251,0.994749,0.845113,26.428326,0.000187,11.948289,0.000085,-709.999878,733.896456,-0.005025,0.005194
13,0.000092,64.633480,1,0.004237,0.995763,0.027422,26.455748,0.000187,12.944051,0.000092,-709.004116,734.892218,-0.005018,0.005201
14,0.000099,64.631712,1,0.005512,0.994488,8.418754,34.874502,0.000247,13.938540,0.000099,-708.009627,735.886707,-0.005011,0.005208
15,0.000106,64.618365,1,0.003744,0.996256,4.531589,39.406091,0.000279,14.934796,0.000106,-707.013371,736.882963,-0.005004,0.005215
16,0.000113,64.617261,1,0.003990,0.996010,0.221724,39.627815,0.000280,15.930806,0.000113,-706.017361,737.878973,-0.004997,0.005222
17,0.000120,64.616135,1,0.003592,0.996408,2.324779,41.952594,0.000297,16.927214,0.000120,-705.020953,738.875381,-0.004990,0.005229
18,0.000127,64.607124,1,0.003471,0.996529,2.191273,44.143868,0.000312,17.923743,0.000127,-704.024424,739.871910,-0.004983,0.005236
