dataset_id,data_kind,date,method,index,frac_index,eigenvalue,whitened_score,squared_score,leverage,expected_increment,cumulative_squared_score,expected,scaled_cumulative,scaled_expected,scaled_band_lower,scaled_band_upper
synthetic_20240719,synthetic,2024-07-19,union,1,0.0001814999086,30.61189295,0.893184102,0.79777784,0.4208337915,0.5791662085,0.79777784,0.5791662085,0.0002500087245,0.0001814999086,-0.03381888469,0.03418188451
synthetic_20240719,synthetic,2024-07-19,union,2,0.0004867899474,30.03304451,1.444088996,2.08539303,0.02581948634,0.9741805137,2.88317087,1.553346722,0.0009035320808,0.0004867899474,-0.03351359465,0.03448717455
synthetic_20240719,synthetic,2024-07-19,union,3,0.0007570595281,29.68795248,-1.467383815,2.153215259,0.1375697681,0.8624302319,5.036386129,2.415776954,0.001578309661,0.0007570595281,-0.03324332507,0.03475744413
synthetic_20240719,synthetic,2024-07-19,union,4,0.0009990010744,29.39191431,2.081256954,4.331630509,0.2279645258,0.7720354742,9.368016638,3.187812428,0.00293576203,0.0009990010744,-0.03300138353,0.03499938567
synthetic_20240719,synthetic,2024-07-19,union,5,0.001267856357,29.20503614,0.2285347015,0.05222810981,0.1420827921,0.8579172079,9.420244747,4.045729636,0.002952129347,0.001267856357,-0.03273252824,0.03526824096
synthetic_20240719,synthetic,2024-07-19,union,6,0.001512139931,28.92793921,0.5195537511,0.2699361003,0.2204911151,0.7795088849,9.690180848,4.825238521,0.003036722296,0.001512139931,-0.03248824467,0.03551252453
synthetic_20240719,synthetic,2024-07-19,union,7,0.001810963402,28.70443401,-0.8860278809,0.7850454057,0.046454306,0.953545694,10.47522625,5.778784215,0.003282740913,0.001810963402,-0.0321894212,0.035811348
synthetic_20240719,synthetic,2024-07-19,union,8,0.002123629574,28.66941642,-1.065589768,1.135481554,0.002282245516,0.9977177545,11.61070781,6.77650197,0.003638579695,0.002123629574,-0.03187675503,0.03612401417
synthetic_20240719,synthetic,2024-07-19,union,9,0.002436289547,28.36511317,0.2602968274,0.06775443836,0.002302025798,0.9976979742,11.67846225,7.774199944,0.003659812675,0.002436289547,-0.03156409505,0.03643667415
synthetic_20240719,synthetic,2024-07-19,union,10,0.00274881095,28.16450242,1.793313566,3.215973546,0.002744203382,0.9972557966,14.89443579,8.77145574,0.004667638919,0.00274881095,-0.03125157365,0.03674919555
synthetic_20240719,synthetic,2024-07-19,union,11,0.003057079485,28.04006146,0.3462793527,0.1199093901,0.01631510254,0.9836848975,15.01434518,9.755140638,0.00470521629,0.003057079485,-0.03094330511,0.03705746409
synthetic_20240719,synthetic,2024-07-19,union,12,0.003361636998,27.8837979,1.374421582,1.889034685,0.02815697852,0.9718430215,16.90337987,10.72698366,0.005297204596,0.003361636998,-0.0306387476,0.0373620216
synthetic_20240719,synthetic,2024-07-19,union,13,0.003666098815,27.73460092,-0.03782563064,0.001430778333,0.02846234026,0.9715376597,16.90481064,11.69852132,0.005297652975,0.003666098815,-0.03033428579,0.03766648342
synthetic_20240719,synthetic,2024-07-19,union,14,0.003972598313,27.64267743,0.1349069017,0.01819987212,0.02196010251,0.9780398975,16.92301052,12.67656122,0.005303356477,0.003972598313,-0.03002778629,0.03797298291
synthetic_20240719,synthetic,2024-07-19,union,15,0.004281694089,27.45820683,-1.37487626,1.89028473,0.01367537871,0.9863246213,18.81329525,13.66288584,0.005895736524,0.004281694089,-0.02971869051,0.03828207869
synthetic_20240719,synthetic,2024-07-19,union,16,0.004588283582,27.18684148,2.941317706,8.65134985,0.021672929,0.978327071,27.4646451,14.64121291,0.008606908523,0.004588283582,-0.02941210102,0.03858866818
synthetic_20240719,synthetic,2024-07-19,union,17,0.004883716084,27.14018056,-0.8770644095,0.7692419784,0.05727488548,0.9427251145,28.23388708,15.58393802,0.00884797464,0.004883716084,-0.02911666852,0.03888410068
synthetic_20240719,synthetic,2024-07-19,union,18,0.005194428935,26.8726095,-0.743220609,0.5523768737,0.008515292529,0.9914847075,28.78626395,16.57542273,0.00902107927,0.005194428935,-0.02880595567,0.03919481354
synthetic_20240719,synthetic,2024-07-19,union,19,0.005506803575,26.75250121,0.6432346599,0.4137508277,0.003212523584,0.9967874764,29.20001478,17.57221021,0.009150741077,0.005506803575,-0.02849358103,0.03950718818
synthetic_20240719,synthetic,2024-07-19,union,20,0.005819788957,26.65934824,0.1342196904,0.01801492529,0.001263646392,0.9987363536,29.2180297,18.57094656,0.009156386619,0.005819788957,-0.02818059564,0.03982017356
synthetic_20240719,synthetic,2024-07-19,union,21,0.006126691309,26.58626568,0.6278250256,0.3941642627,0.02067459511,0.9793254049,29.61219396,19.55027197,0.009279910362,0.006126691309,-0.02787369329,0.04012707591
synthetic_20240719,synthetic,2024-07-19,union,22,0.006439093177,26.30526291,-1.190635309,1.417612438,0.003125638422,0.9968743616,31.0298064,20.54714633,0.009724163711,0.006439093177,-0.02756129142,0.04043947778
synthetic_20240719,synthetic,2024-07-19,union,23,0.006752057372,26.17198232,-0.7700964607,0.5930485588,0.001331251801,0.9986687482,31.62285496,21.54581508,0.00991001409,0.006752057372,-0.02724832723,0.04075244197
synthetic_20240719,synthetic,2024-07-19,union,24,0.007064122183,25.91742769,-1.255193032,1.575509547,0.004201190624,0.9957988094,33.19836451,22.54161388,0.01040374945,0.007064122183,-0.02693626242,0.04106450678
