year,month,day_num,direction,model,rmse,mae,bias_emp_minus_fit,sigma,range_lat,range_lon,range_time,nugget
2023,7,10,lon,Debiased_Whittle,1.6679,1.3486,0.6856,8.7519,0.1519,0.1874,0.9627,0.8743
2023,7,10,lon,Vecchia_mm20,2.5035,2.1174,-2.0907,14.9642,0.4569,0.6054,2.4102,1.5440
2023,7,11,lat,Corridor_4x4_lag643,1.6036,1.2405,0.9199,9.4313,0.1918,0.2386,0.9859,0.4785
2023,7,11,lat,Debiased_Whittle,2.6355,2.0377,2.0218,7.9193,0.1670,0.2069,0.9962,0.5295
2023,7,11,lat,Vecchia_mm20,0.6883,0.5461,0.0505,10.7258,0.3083,0.4198,1.4888,0.9203
2023,7,11,lon,Corridor_4x4_lag643,1.1042,0.9451,0.0883,9.4313,0.1918,0.2386,0.9859,0.4785
2023,7,11,lon,Debiased_Whittle,1.8160,1.3611,1.1142,7.9193,0.1670,0.2069,0.9962,0.5295
2023,7,11,lon,Vecchia_mm20,0.6722,0.5229,-0.3710,10.7258,0.3083,0.4198,1.4888,0.9203
2023,7,12,lat,Corridor_4x4_lag643,6.5687,4.5035,4.2078,11.8188,0.2401,0.2902,0.8930,0.7256
2023,7,12,lat,Debiased_Whittle,9.9736,8.0060,8.0060,7.2868,0.2163,0.2306,0.8912,0.5297
2023,7,12,lat,Vecchia_mm20,4.7582,3.1055,2.6254,14.1622,0.3968,0.5186,1.5391,1.4631
2023,7,12,lon,Corridor_4x4_lag643,1.0190,0.9267,-0.9267,11.8188,0.2401,0.2902,0.8930,0.7256
2023,7,12,lon,Debiased_Whittle,2.8675,2.5764,2.5764,7.2868,0.2163,0.2306,0.8912,0.5297
2023,7,12,lon,Vecchia_mm20,2.2836,1.9128,-1.9128,14.1622,0.3968,0.5186,1.5391,1.4631
2023,7,13,lat,Corridor_4x4_lag643,4.4482,3.0475,2.2287,13.8531,0.2476,0.2511,1.2872,1.3154
2023,7,13,lat,Debiased_Whittle,6.8722,5.1049,5.1049,10.7673,0.1939,0.1812,1.0689,0.6207
2023,7,13,lat,Vecchia_mm20,3.6623,2.3251,2.0218,14.6932,0.4045,0.4118,1.9544,1.9375
2023,7,13,lon,Corridor_4x4_lag643,1.0367,0.8699,-0.5476,13.8531,0.2476,0.2511,1.2872,1.3154
2023,7,13,lon,Debiased_Whittle,2.7290,2.1652,2.1652,10.7673,0.1939,0.1812,1.0689,0.6207
2023,7,13,lon,Vecchia_mm20,0.9022,0.8068,-0.5927,14.6932,0.4045,0.4118,1.9544,1.9375
2023,7,14,lat,Corridor_4x4_lag643,1.1151,0.9549,-0.1589,12.4523,0.2283,0.2527,1.2814,0.6172
2023,7,14,lat,Debiased_Whittle,2.6744,2.0818,1.9825,9.6776,0.1777,0.2273,1.2741,0.4717
2023,7,14,lat,Vecchia_mm20,1.4783,1.3074,-1.1728,14.8812,0.4615,0.5040,2.2752,1.2618
2023,7,14,lon,Corridor_4x4_lag643,1.1794,0.9690,-0.9690,12.4523,0.2283,0.2527,1.2814,0.6172
2023,7,14,lon,Debiased_Whittle,1.6077,1.2743,1.2676,9.6776,0.1777,0.2273,1.2741,0.4717
2023,7,14,lon,Vecchia_mm20,2.1175,1.8333,-1.6779,14.8812,0.4615,0.5040,2.2752,1.2618
2023,7,15,lat,Corridor_4x4_lag643,4.0935,2.8892,2.7281,9.0782,0.1941,0.2233,1.1100,0.4019
2023,7,15,lat,Debiased_Whittle,5.9529,4.9159,4.9159,6.6824,0.2186,0.2614,1.2119,0.3249
2023,7,15,lat,Vecchia_mm20,3.1746,2.1295,1.9833,10.1821,0.2889,0.3567,1.5424,0.7368
2023,7,15,lon,Corridor_4x4_lag643,0.9479,0.7654,0.2355,9.0782,0.1941,0.2233,1.1100,0.4019
2023,7,15,lon,Debiased_Whittle,2.7107,2.4405,2.4405,6.6824,0.2186,0.2614,1.2119,0.3249
2023,7,15,lon,Vecchia_mm20,0.5576,0.4677,-0.2493,10.1821,0.2889,0.3567,1.5424,0.7368
2023,7,16,lat,Corridor_4x4_lag643,4.1579,3.0224,2.8162,9.6882,0.1732,0.2094,1.0561,0.9350
2023,7,16,lat,Debiased_Whittle,4.7155,3.5432,3.3045,8.8828,0.1427,0.1791,1.0094,0.9544
2023,7,16,lat,Vecchia_mm20,3.5541,2.4899,2.4878,9.9870,0.2731,0.3679,1.4149,1.5664
2023,7,16,lon,Corridor_4x4_lag643,0.9307,0.7443,-0.6223,9.6882,0.1732,0.2094,1.0561,0.9350
2023,7,16,lon,Debiased_Whittle,0.8467,0.7479,-0.1482,8.8828,0.1427,0.1791,1.0094,0.9544
2023,7,16,lon,Vecchia_mm20,0.8567,0.7635,-0.6122,9.9870,0.2731,0.3679,1.4149,1.5664
2023,7,17,lat,Corridor_4x4_lag643,19.2520,13.1209,13.0038,9.2698,0.2300,0.2321,1.2960,0.8156
2023,7,17,lat,Debiased_Whittle,18.6377,12.7279,12.1215,10.4421,0.2000,0.1993,1.1967,0.5580
2023,7,17,lat,Vecchia_mm20,17.3334,11.4665,11.4284,11.8692,0.4339,0.4724,2.3122,1.4055
2023,7,17,lon,Corridor_4x4_lag643,1.2480,1.0457,-0.7459,9.2698,0.2300,0.2321,1.2960,0.8156
2023,7,17,lon,Debiased_Whittle,2.0002,1.6833,-1.6643,10.4421,0.2000,0.1993,1.1967,0.5580
2023,7,17,lon,Vecchia_mm20,2.2722,1.9764,-1.9764,11.8692,0.4339,0.4724,2.3122,1.4055
2023,7,18,lat,Corridor_4x4_lag643,2.6483,1.8943,1.2796,8.4373,0.2105,0.2594,0.7546,1.0091
2023,7,18,lat,Debiased_Whittle,3.3398,2.3893,2.0406,7.2366,0.1687,0.2134,0.5422,1.0645
2023,7,18,lat,Vecchia_mm20,1.6256,1.1110,0.4949,9.8083,0.4233,0.5319,1.3263,1.6649
2023,7,18,lon,Corridor_4x4_lag643,1.3702,1.2033,-1.2033,8.4373,0.2105,0.2594,0.7546,1.0091
2023,7,18,lon,Debiased_Whittle,0.7830,0.6516,-0.4962,7.2366,0.1687,0.2134,0.5422,1.0645
2023,7,18,lon,Vecchia_mm20,1.9509,1.6571,-1.6292,9.8083,0.4233,0.5319,1.3263,1.6649
2023,7,19,lat,Corridor_4x4_lag643,3.4201,2.4711,2.2197,6.3442,0.1277,0.1619,1.1120,1.5756
2023,7,19,lat,Debiased_Whittle,4.1436,3.1166,3.1166,5.4882,0.1206,0.1294,0.7548,1.4070
2023,7,19,lat,Vecchia_mm20,2.3046,1.6229,1.1332,7.1075,0.2729,0.3483,2.0849,2.6044
2023,7,19,lon,Corridor_4x4_lag643,0.7883,0.6574,-0.6574,6.3442,0.1277,0.1619,1.1120,1.5756
2023,7,19,lon,Debiased_Whittle,0.4947,0.3947,0.1157,5.4882,0.1206,0.1294,0.7548,1.4070
2023,7,19,lon,Vecchia_mm20,1.7612,1.5564,-1.5564,7.1075,0.2729,0.3483,2.0849,2.6044
2023,7,20,lat,Corridor_4x4_lag643,3.3877,2.3823,1.9798,5.2249,0.1576,0.2234,1.7796,1.6449
2023,7,20,lat,Debiased_Whittle,4.4632,3.2666,3.2300,4.2359,0.0919,0.1272,0.8473,1.0365
2023,7,20,lat,Vecchia_mm20,2.0249,1.4218,0.5702,7.0314,0.4150,0.6526,4.6767,2.4214
2023,7,20,lon,Corridor_4x4_lag643,0.9398,0.7840,-0.7840,5.2249,0.1576,0.2234,1.7796,1.6449
2023,7,20,lon,Debiased_Whittle,0.7040,0.5384,0.3535,4.2359,0.0919,0.1272,0.8473,1.0365
2023,7,20,lon,Vecchia_mm20,1.8720,1.5980,-1.5980,7.0314,0.4150,0.6526,4.6767,2.4214
2023,7,21,lat,Corridor_4x4_lag643,4.6273,3.1006,2.6033,6.0520,0.2113,0.2263,1.9816,1.5923
2023,7,21,lat,Debiased_Whittle,6.9673,5.3110,5.3110,3.3971,0.0850,0.0866,1.0789,0.7883
2023,7,21,lat,Vecchia_mm20,3.1260,1.9723,1.4331,8.2145,0.6382,0.7483,6.7308,2.5023
2023,7,21,lon,Corridor_4x4_lag643,1.5216,1.3742,-1.3742,6.0520,0.2113,0.2263,1.9816,1.5923
2023,7,21,lon,Debiased_Whittle,1.4947,1.2550,1.2550,3.3971,0.0850,0.0866,1.0789,0.7883
2023,7,21,lon,Vecchia_mm20,2.4507,2.0932,-2.0932,8.2145,0.6382,0.7483,6.7308,2.5023
2023,7,22,lat,Corridor_4x4_lag643,4.0025,2.7840,2.5188,5.6487,0.1563,0.1528,1.5893,1.2835
2023,7,22,lat,Debiased_Whittle,5.5513,4.3310,4.3310,3.7636,0.1148,0.1001,1.4906,0.9890
2023,7,22,lat,Vecchia_mm20,3.1964,2.0739,1.9042,6.2772,0.3347,0.3513,3.4556,1.9619
2023,7,22,lon,Corridor_4x4_lag643,1.0864,1.0080,-1.0080,5.6487,0.1563,0.1528,1.5893,1.2835
2023,7,22,lon,Debiased_Whittle,0.9060,0.7669,0.7669,3.7636,0.1148,0.1001,1.4906,0.9890
2023,7,22,lon,Vecchia_mm20,1.7200,1.4952,-1.4847,6.2772,0.3347,0.3513,3.4556,1.9619
2023,7,23,lat,Corridor_4x4_lag643,5.9994,4.1239,3.8369,7.5116,0.1938,0.2095,1.1840,0.8949
2023,7,23,lat,Debiased_Whittle,7.1277,5.2980,5.2980,6.1772,0.2063,0.2052,1.1417,0.6027
2023,7,23,lat,Vecchia_mm20,5.0860,3.2757,3.1724,8.3519,0.3602,0.4184,2.0107,1.5623
2023,7,23,lon,Corridor_4x4_lag643,0.9135,0.7397,-0.6617,7.5116,0.1938,0.2095,1.1840,0.8949
2023,7,23,lon,Debiased_Whittle,1.0003,0.7807,0.7252,6.1772,0.2063,0.2052,1.1417,0.6027
2023,7,23,lon,Vecchia_mm20,1.2746,1.0900,-1.0765,8.3519,0.3602,0.4184,2.0107,1.5623
2023,7,24,lat,Corridor_4x4_lag643,2.8618,1.9869,1.4892,6.0809,0.1818,0.1833,1.6447,1.4074
2023,7,24,lat,Debiased_Whittle,4.8653,3.8504,3.8504,3.6366,0.1029,0.0959,1.1829,0.9171
2023,7,24,lat,Vecchia_mm20,1.6760,1.3971,-0.6721,9.2805,0.4593,0.4443,3.8353,2.1085
2023,7,24,lon,Corridor_4x4_lag643,1.2059,1.0719,-1.0719,6.0809,0.1818,0.1833,1.6447,1.4074
2023,7,24,lon,Debiased_Whittle,1.4559,1.2459,1.2459,3.6366,0.1029,0.0959,1.1829,0.9171
2023,7,24,lon,Vecchia_mm20,3.5558,3.1610,-3.1610,9.2805,0.4593,0.4443,3.8353,2.1085
2023,7,25,lat,Corridor_4x4_lag643,1.2600,1.0028,0.5970,5.7676,0.1715,0.1755,1.7393,1.5057
2023,7,25,lat,Debiased_Whittle,2.5091,2.0039,2.0039,4.5002,0.1094,0.0979,0.8773,0.9831
2023,7,25,lat,Vecchia_mm20,0.5797,0.4768,-0.2177,6.7260,0.3827,0.4569,3.9471,2.2326
2023,7,25,lon,Corridor_4x4_lag643,1.1607,1.0329,-1.0329,5.7676,0.1715,0.1755,1.7393,1.5057
2023,7,25,lon,Debiased_Whittle,0.6973,0.5671,0.2958,4.5002,0.1094,0.0979,0.8773,0.9831
2023,7,25,lon,Vecchia_mm20,1.7999,1.5550,-1.5381,6.7260,0.3827,0.4569,3.9471,2.2326
2023,7,26,lat,Corridor_4x4_lag643,2.4712,1.7917,1.3710,5.6371,0.1554,0.1920,1.9128,1.5919
2023,7,26,lat,Debiased_Whittle,4.3603,3.5576,3.5576,3.6204,0.0885,0.0945,1.2098,0.9638
2023,7,26,lat,Vecchia_mm20,1.8074,1.2079,0.9550,6.1951,0.3397,0.3920,4.1022,2.1429
2023,7,26,lon,Corridor_4x4_lag643,1.3599,1.2511,-1.2511,5.6371,0.1554,0.1920,1.9128,1.5919
2023,7,26,lon,Debiased_Whittle,0.9599,0.8045,0.8045,3.6204,0.0885,0.0945,1.2098,0.9638
2023,7,26,lon,Vecchia_mm20,1.8184,1.5783,-1.5759,6.1951,0.3397,0.3920,4.1022,2.1429
2023,7,27,lat,Corridor_4x4_lag643,2.0671,1.4970,0.8941,5.1284,0.1817,0.2287,2.2941,1.8159
2023,7,27,lat,Debiased_Whittle,3.8118,3.0565,3.0565,3.1348,0.1100,0.1113,1.3509,1.1887
2023,7,27,lat,Vecchia_mm20,1.5616,1.3101,-1.1316,8.4956,0.5485,0.7458,7.7740,2.4376
2023,7,27,lon,Corridor_4x4_lag643,1.4426,1.3106,-1.3106,5.1284,0.1817,0.2287,2.2941,1.8159
2023,7,27,lon,Debiased_Whittle,0.8493,0.6896,0.6896,3.1348,0.1100,0.1113,1.3509,1.1887
2023,7,27,lon,Vecchia_mm20,3.1356,2.6802,-2.6802,8.4956,0.5485,0.7458,7.7740,2.4376
2023,7,28,lat,Corridor_4x4_lag643,4.2405,2.9071,2.4701,5.1909,0.1919,0.2291,1.8630,1.3049
2023,7,28,lat,Debiased_Whittle,5.6277,4.2370,4.2370,3.4570,0.1832,0.1838,1.5317,0.9815
2023,7,28,lat,Vecchia_mm20,3.2696,2.0835,1.8168,6.4773,0.4850,0.6247,5.0087,1.7798
2023,7,28,lon,Corridor_4x4_lag643,1.4542,1.3250,-1.3250,5.1909,0.1919,0.2291,1.8630,1.3049
2023,7,28,lon,Debiased_Whittle,0.4646,0.3714,0.3214,3.4570,0.1832,0.1838,1.5317,0.9815
2023,7,28,lon,Vecchia_mm20,1.9501,1.6457,-1.6113,6.4773,0.4850,0.6247,5.0087,1.7798
2024,7,1,lat,Corridor_4x4_lag643,3.1078,2.2791,1.6846,11.6425,0.1815,0.2129,1.1930,0.5791
2024,7,1,lat,Debiased_Whittle,3.3991,2.3822,2.2587,10.9915,0.2082,0.2854,1.5142,0.7321
2024,7,1,lat,Vecchia_mm20,1.7216,1.2542,0.2439,13.5816,0.3276,0.3979,1.9409,1.4232
2024,7,1,lon,Corridor_4x4_lag643,2.3917,1.8310,1.2666,11.6425,0.1815,0.2129,1.1930,0.5791
2024,7,1,lon,Debiased_Whittle,2.7544,2.1268,2.1268,10.9915,0.2082,0.2854,1.5142,0.7321
2024,7,1,lon,Vecchia_mm20,0.9565,0.7587,0.1951,13.5816,0.3276,0.3979,1.9409,1.4232
2024,7,2,lat,Corridor_4x4_lag643,1.1629,1.0159,0.2097,14.7694,0.1808,0.2234,1.5481,1.6144
2024,7,2,lat,Debiased_Whittle,3.5461,3.1479,3.1479,12.1126,0.1691,0.2126,1.6113,0.8446
2024,7,2,lat,Vecchia_mm20,0.8349,0.6341,-0.5323,15.3144,0.2670,0.3676,2.1216,2.6291
2024,7,2,lon,Corridor_4x4_lag643,1.3254,1.1254,-0.6174,14.7694,0.1808,0.2234,1.5481,1.6144
2024,7,2,lon,Debiased_Whittle,2.6912,2.2615,2.2615,12.1126,0.1691,0.2126,1.6113,0.8446
2024,7,2,lon,Vecchia_mm20,1.2153,0.9873,-0.8531,15.3144,0.2670,0.3676,2.1216,2.6291
2024,7,3,lat,Corridor_4x4_lag643,3.1915,2.3478,1.7683,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lat,Debiased_Whittle,4.5861,3.5355,3.5355,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lat,Vecchia_mm20,1.9687,1.4288,0.7840,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lon,Corridor_4x4_lag643,1.6467,1.3434,0.4974,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lon,Debiased_Whittle,2.8666,2.1369,2.1168,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lon,Vecchia_mm20,0.7422,0.6689,0.0081,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,4,lat,Corridor_4x4_lag643,1.2255,1.0660,0.4530,12.7403,0.1570,0.2123,1.6480,0.9054
2024,7,4,lat,Debiased_Whittle,1.9141,1.6724,1.0556,11.9192,0.1207,0.1577,1.4714,0.7026
2024,7,4,lat,Vecchia_mm20,2.2970,2.0299,-2.0299,15.8208,0.2932,0.4480,2.9139,1.9332
2024,7,4,lon,Corridor_4x4_lag643,1.1696,0.9943,-0.3264,12.7403,0.1570,0.2123,1.6480,0.9054
2024,7,4,lon,Debiased_Whittle,1.5375,1.3626,0.1181,11.9192,0.1207,0.1577,1.4714,0.7026
2024,7,4,lon,Vecchia_mm20,2.3116,1.9890,-1.9153,15.8208,0.2932,0.4480,2.9139,1.9332
2024,7,5,lat,Corridor_4x4_lag643,2.1918,1.7878,1.7399,12.8333,0.1594,0.1958,1.2907,1.2619
2024,7,5,lat,Debiased_Whittle,3.4807,2.9087,2.9063,11.5622,0.1267,0.1609,1.0711,0.9266
2024,7,5,lat,Vecchia_mm20,0.7704,0.6890,0.6890,14.0653,0.2695,0.3901,2.1362,2.1352
2024,7,5,lon,Corridor_4x4_lag643,1.1423,0.9637,-0.0195,12.8333,0.1594,0.1958,1.2907,1.2619
2024,7,5,lon,Debiased_Whittle,1.9041,1.5087,1.1083,11.5622,0.1267,0.1609,1.0711,0.9266
2024,7,5,lon,Vecchia_mm20,0.7691,0.7025,-0.3956,14.0653,0.2695,0.3901,2.1362,2.1352
2024,7,6,lat,Corridor_4x4_lag643,4.0547,3.1603,3.0120,12.5827,0.1928,0.2302,1.3008,1.6069
2024,7,6,lat,Debiased_Whittle,4.5089,3.5261,3.4648,12.6908,0.1705,0.1932,1.5510,0.8884
2024,7,6,lat,Vecchia_mm20,1.9429,1.5272,1.3339,14.6406,0.3389,0.4935,2.3595,2.6609
2024,7,6,lon,Corridor_4x4_lag643,1.6550,1.3854,0.4173,12.5827,0.1928,0.2302,1.3008,1.6069
2024,7,6,lon,Debiased_Whittle,1.9850,1.6409,0.7489,12.6908,0.1705,0.1932,1.5510,0.8884
2024,7,6,lon,Vecchia_mm20,0.6069,0.4973,-0.3313,14.6406,0.3389,0.4935,2.3595,2.6609
2024,7,7,lat,Corridor_4x4_lag643,2.0213,1.6158,1.1521,14.6350,0.1863,0.2619,1.4712,1.1503
2024,7,7,lat,Debiased_Whittle,4.0016,3.1789,3.1550,12.0320,0.1447,0.2523,1.3125,1.0250
2024,7,7,lat,Vecchia_mm20,1.2822,1.0158,-0.9276,17.6936,0.3092,0.5092,2.2488,1.8022
2024,7,7,lon,Corridor_4x4_lag643,1.5860,1.3353,-0.2741,14.6350,0.1863,0.2619,1.4712,1.1503
2024,7,7,lon,Debiased_Whittle,2.6746,1.9331,1.8704,12.0320,0.1447,0.2523,1.3125,1.0250
2024,7,7,lon,Vecchia_mm20,1.5868,1.3717,-1.1776,17.6936,0.3092,0.5092,2.2488,1.8022
2024,7,8,lat,Corridor_4x4_lag643,2.2872,1.7660,1.1899,13.2374,0.1644,0.1641,0.9607,0.4722
2024,7,8,lat,Debiased_Whittle,2.9412,2.3499,1.7379,12.4209,0.1291,0.1250,0.9131,0.3221
2024,7,8,lat,Vecchia_mm20,1.5709,1.2788,-0.9826,15.5298,0.2667,0.3092,1.4487,1.5783
2024,7,8,lon,Corridor_4x4_lag643,1.0356,0.8838,-0.1605,13.2374,0.1644,0.1641,0.9607,0.4722
2024,7,8,lon,Debiased_Whittle,1.4759,1.2735,0.3216,12.4209,0.1291,0.1250,0.9131,0.3221
2024,7,8,lon,Vecchia_mm20,2.2110,1.8929,-1.8670,15.5298,0.2667,0.3092,1.4487,1.5783
2024,7,9,lat,Corridor_4x4_lag643,1.9780,1.5051,1.2397,7.9167,0.1912,0.2162,1.0915,1.6265
2024,7,9,lat,Debiased_Whittle,2.3939,1.8405,1.6575,7.8551,0.1563,0.1946,1.1264,1.0872
2024,7,9,lat,Vecchia_mm20,1.3152,1.0553,0.8938,9.4306,0.2876,0.3430,1.5224,1.1868
2024,7,9,lon,Corridor_4x4_lag643,0.6270,0.5446,0.0179,7.9167,0.1912,0.2162,1.0915,1.6265
2024,7,9,lon,Debiased_Whittle,0.8807,0.7108,0.4991,7.8551,0.1563,0.1946,1.1264,1.0872
2024,7,9,lon,Vecchia_mm20,0.5062,0.4529,-0.1183,9.4306,0.2876,0.3430,1.5224,1.1868
2024,7,10,lat,Corridor_4x4_lag643,0.5776,0.4537,0.0273,5.4732,0.1510,0.1864,0.9710,0.6728
2024,7,10,lat,Debiased_Whittle,1.3885,1.1675,1.1675,4.4278,0.1282,0.1581,0.9887,0.3692
2024,7,10,lat,Vecchia_mm20,0.5379,0.4600,-0.2615,5.3962,0.2101,0.3046,1.4134,1.2266
2024,7,10,lon,Corridor_4x4_lag643,0.6693,0.5339,-0.4987,5.4732,0.1510,0.1864,0.9710,0.6728
2024,7,10,lon,Debiased_Whittle,0.8175,0.6234,0.6041,4.4278,0.1282,0.1581,0.9887,0.3692
2024,7,10,lon,Vecchia_mm20,0.7113,0.6046,-0.6046,5.3962,0.2101,0.3046,1.4134,1.2266
2024,7,11,lat,Corridor_4x4_lag643,3.9153,2.8537,2.6117,7.2459,0.2278,0.2514,1.2726,0.6725
2024,7,11,lat,Debiased_Whittle,5.1978,3.9365,3.8335,5.6195,0.1425,0.1285,0.8880,0.4932
2024,7,11,lat,Vecchia_mm20,2.6664,1.8681,1.6329,8.7132,0.4236,0.5315,2.2181,1.2602
2024,7,11,lon,Corridor_4x4_lag643,1.2785,1.1005,-1.1005,7.2459,0.2278,0.2514,1.2726,0.6725
2024,7,11,lon,Debiased_Whittle,0.8712,0.7647,-0.0765,5.6195,0.1425,0.1285,0.8880,0.4932
2024,7,11,lon,Vecchia_mm20,1.9499,1.6567,-1.6517,8.7132,0.4236,0.5315,2.2181,1.2602
2024,7,12,lat,Corridor_4x4_lag643,2.5628,1.9249,1.5763,8.8398,0.1699,0.2097,1.1815,0.7322
2024,7,12,lat,Debiased_Whittle,4.7866,3.9437,3.9437,6.0689,0.1163,0.1387,0.7964,0.5087
2024,7,12,lat,Vecchia_mm20,1.5478,1.1461,0.6052,9.7808,0.2764,0.3604,1.7133,1.4812
2024,7,12,lon,Corridor_4x4_lag643,0.8296,0.6686,-0.5741,8.8398,0.1699,0.2097,1.1815,0.7322
2024,7,12,lon,Debiased_Whittle,2.0372,1.6560,1.6560,6.0689,0.1163,0.1387,0.7964,0.5087
2024,7,12,lon,Vecchia_mm20,1.4539,1.2745,-1.2745,9.7808,0.2764,0.3604,1.7133,1.4812
2024,7,13,lat,Corridor_4x4_lag643,2.7386,1.9099,1.5128,9.1923,0.2178,0.2392,1.0964,0.5430
2024,7,13,lat,Debiased_Whittle,5.7155,4.7375,4.7375,5.0231,0.1556,0.1832,0.9448,0.5802
2024,7,13,lat,Vecchia_mm20,2.2203,1.4238,1.1908,9.6708,0.3121,0.3724,1.4618,0.9396
2024,7,13,lon,Corridor_4x4_lag643,1.2938,1.1545,-1.1545,9.1923,0.2178,0.2392,1.0964,0.5430
2024,7,13,lon,Debiased_Whittle,2.2513,2.0266,2.0266,5.0231,0.1556,0.1832,0.9448,0.5802
2024,7,13,lon,Vecchia_mm20,1.4846,1.2935,-1.2353,9.6708,0.3121,0.3724,1.4618,0.9396
2024,7,14,lat,Corridor_4x4_lag643,2.8469,1.9783,1.5021,7.7097,0.2258,0.2762,1.3866,1.1140
2024,7,14,lat,Debiased_Whittle,4.0061,3.0300,3.0300,6.3442,0.2262,0.2492,1.2007,0.7122
2024,7,14,lat,Vecchia_mm20,2.0188,1.3047,0.8727,8.7568,0.3925,0.4720,2.1820,1.5921
2024,7,14,lon,Corridor_4x4_lag643,1.2625,1.0940,-1.0940,7.7097,0.2258,0.2762,1.3866,1.1140
2024,7,14,lon,Debiased_Whittle,0.6155,0.4975,0.2919,6.3442,0.2262,0.2492,1.2007,0.7122
2024,7,14,lon,Vecchia_mm20,1.7837,1.5327,-1.5327,8.7568,0.3925,0.4720,2.1820,1.5921
2024,7,15,lat,Corridor_4x4_lag643,2.5656,1.8153,1.4116,8.5823,0.1778,0.2193,1.2521,1.1607
2024,7,15,lat,Debiased_Whittle,4.7924,4.0180,4.0180,5.7560,0.1628,0.1749,1.1220,0.9061
2024,7,15,lat,Vecchia_mm20,1.6592,1.3183,0.1855,9.7922,0.2700,0.3322,1.7274,1.8602
2024,7,15,lon,Corridor_4x4_lag643,0.8522,0.7089,-0.4740,8.5823,0.1778,0.2193,1.2521,1.1607
2024,7,15,lon,Debiased_Whittle,2.2900,1.9503,1.9503,5.7560,0.1628,0.1749,1.1220,0.9061
2024,7,15,lon,Vecchia_mm20,1.6875,1.5436,-1.5436,9.7922,0.2700,0.3322,1.7274,1.8602
2024,7,16,lat,Corridor_4x4_lag643,4.4814,3.1149,2.5002,11.2936,0.2398,0.2983,1.4535,1.0577
2024,7,16,lat,Debiased_Whittle,7.5887,5.8489,5.8489,7.0349,0.1458,0.1710,0.7931,0.7850
2024,7,16,lat,Vecchia_mm20,2.3583,1.8754,0.0131,15.3430,0.4499,0.6122,2.7168,1.7487
2024,7,16,lon,Corridor_4x4_lag643,1.7261,1.4540,-1.4540,11.2936,0.2398,0.2983,1.4535,1.0577
2024,7,16,lon,Debiased_Whittle,2.2334,1.6465,1.5956,7.0349,0.1458,0.1710,0.7931,0.7850
2024,7,16,lon,Vecchia_mm20,3.5445,3.0502,-3.0502,15.3430,0.4499,0.6122,2.7168,1.7487
2024,7,17,lat,Corridor_4x4_lag643,3.0862,2.2070,1.8175,7.2122,0.1691,0.1959,1.4368,1.4024
2024,7,17,lat,Debiased_Whittle,4.9594,3.9743,3.9743,4.9837,0.1238,0.1270,1.0165,0.9986
2024,7,17,lat,Vecchia_mm20,1.8086,1.2575,0.6299,8.5758,0.3775,0.5159,3.2923,2.3482
2024,7,17,lon,Corridor_4x4_lag643,1.0800,0.8794,-0.8747,7.2122,0.1691,0.1959,1.4368,1.4024
2024,7,17,lon,Debiased_Whittle,1.4879,1.1554,1.1554,4.9837,0.1238,0.1270,1.0165,0.9986
2024,7,17,lon,Vecchia_mm20,1.8029,1.5409,-1.5295,8.5758,0.3775,0.5159,3.2923,2.3482
2024,7,18,lat,Corridor_4x4_lag643,3.7716,2.8627,2.6858,8.1956,0.1776,0.1994,1.1111,1.1101
2024,7,18,lat,Debiased_Whittle,4.6860,3.6526,3.5681,7.3539,0.1322,0.1441,0.7567,0.7195
2024,7,18,lat,Vecchia_mm20,2.4721,1.7528,1.6443,9.5039,0.3134,0.3895,1.9715,1.7312
2024,7,18,lon,Corridor_4x4_lag643,0.6795,0.5660,-0.3176,8.1956,0.1776,0.1994,1.1111,1.1101
2024,7,18,lon,Debiased_Whittle,1.0563,0.8948,0.4933,7.3539,0.1322,0.1441,0.7567,0.7195
2024,7,18,lon,Vecchia_mm20,1.2253,1.0683,-1.0259,9.5039,0.3134,0.3895,1.9715,1.7312
2024,7,19,lat,Corridor_4x4_lag643,1.3384,1.0608,0.6215,7.6432,0.1627,0.2097,1.0625,1.0664
2024,7,19,lat,Debiased_Whittle,2.3734,1.9335,1.9335,6.5419,0.1525,0.1925,0.7688,0.6585
2024,7,19,lat,Vecchia_mm20,0.9459,0.6948,0.3674,7.4946,0.2521,0.3476,1.4831,1.8371
2024,7,19,lon,Corridor_4x4_lag643,0.8418,0.6814,-0.4841,7.6432,0.1627,0.2097,1.0625,1.0664
2024,7,19,lon,Debiased_Whittle,1.1138,0.8662,0.7682,6.5419,0.1525,0.1925,0.7688,0.6585
2024,7,19,lon,Vecchia_mm20,0.7031,0.5490,-0.5426,7.4946,0.2521,0.3476,1.4831,1.8371
2024,7,20,lat,Corridor_4x4_lag643,2.1549,1.6136,1.2562,8.3299,0.1749,0.2176,0.9311,1.1783
2024,7,20,lat,Debiased_Whittle,3.4823,2.7134,2.7134,6.6531,0.1365,0.1595,0.9389,0.9803
2024,7,20,lat,Vecchia_mm20,1.6500,1.1401,0.9645,8.3881,0.2792,0.3884,1.4016,1.9060
