dataset_id,data_kind,date,method,index,frac_index,eigenvalue,whitened_score,squared_score,cumulative_squared_score,expected,scaled_cumulative,scaled_expected,scaled_band_lower,scaled_band_upper
real_20240722,real,2024-07-22,union,1,0.0003133813851,21.93554572,11.11513466,123.5462186,123.5462186,1,0.03871708512,0.0003133813851,-0.03368700322,0.03431376599
real_20240722,real,2024-07-22,union,2,0.0006267627703,21.5754506,-2.777021812,7.711850146,131.2580688,2,0.0411338354,0.0006267627703,-0.03337362183,0.03462714737
real_20240722,real,2024-07-22,union,3,0.0009401441554,21.52553692,-5.389873537,29.05073674,160.3088055,3,0.05023779552,0.0009401441554,-0.03306024044,0.03494052876
real_20240722,real,2024-07-22,union,4,0.001253525541,21.40314895,-4.580711778,20.98292039,181.2917259,4,0.05681345218,0.001253525541,-0.03274685906,0.03525391014
real_20240722,real,2024-07-22,union,5,0.001566906926,21.12180468,5.748776207,33.04842788,214.3401538,5,0.06717021428,0.001566906926,-0.03243347767,0.03556729153
real_20240722,real,2024-07-22,union,6,0.001880288311,20.97954011,-7.545367423,56.93256954,271.2727233,6,0.08501182178,0.001880288311,-0.03212009629,0.03588067291
real_20240722,real,2024-07-22,union,7,0.002193669696,20.77699575,-0.816512243,0.666692243,271.9394156,7,0.08522075072,0.002193669696,-0.0318067149,0.0361940543
real_20240722,real,2024-07-22,union,8,0.002507051081,20.70038345,2.833835493,8.030623602,279.9700392,8,0.08773739867,0.002507051081,-0.03149333352,0.03650743568
real_20240722,real,2024-07-22,union,9,0.002820432466,20.56846324,3.890879656,15.1389445,295.1089837,9,0.09248166207,0.002820432466,-0.03117995213,0.03682081707
real_20240722,real,2024-07-22,union,10,0.003133813851,20.37436428,2.478307275,6.142006952,301.2509906,10,0.09440645271,0.003133813851,-0.03086657075,0.03713419845
real_20240722,real,2024-07-22,union,11,0.003447195237,20.31398741,-3.201095545,10.24701269,311.4980033,11,0.09761767574,0.003447195237,-0.03055318936,0.03744757984
real_20240722,real,2024-07-22,union,12,0.003760576622,20.30942391,-0.9374934376,0.8788939456,312.3768972,12,0.09789310474,0.003760576622,-0.03023980798,0.03776096122
real_20240722,real,2024-07-22,union,13,0.004073958007,20.17300955,-2.961467222,8.770288104,321.1471853,13,0.1006415498,0.004073958007,-0.02992642659,0.03807434261
real_20240722,real,2024-07-22,union,14,0.004387339392,20.04910617,4.61261382,21.27620626,342.4233916,14,0.1073091168,0.004387339392,-0.02961304521,0.03838772399
real_20240722,real,2024-07-22,union,15,0.004700720777,20.01842856,1.800330451,3.241189732,345.6645813,15,0.1083248453,0.004700720777,-0.02929966382,0.03870110538
real_20240722,real,2024-07-22,union,16,0.005014102162,19.95154119,-2.199620228,4.838329148,350.5029105,16,0.1098410876,0.005014102162,-0.02898628244,0.03901448676
real_20240722,real,2024-07-22,union,17,0.005327483547,19.91008447,-0.7603529323,0.5781365816,351.0810471,17,0.1100222648,0.005327483547,-0.02867290105,0.03932786815
real_20240722,real,2024-07-22,union,18,0.005640864933,19.79299247,2.403056825,5.774682105,356.8557292,18,0.1118319427,0.005640864933,-0.02835951967,0.03964124953
real_20240722,real,2024-07-22,union,19,0.005954246318,19.70305772,1.545449508,2.388414181,359.2441433,19,0.1125804272,0.005954246318,-0.02804613828,0.03995463092
real_20240722,real,2024-07-22,union,20,0.006267627703,19.58371662,-0.3505658619,0.1228964235,359.3670398,20,0.1126189407,0.006267627703,-0.0277327569,0.0402680123
real_20240722,real,2024-07-22,union,21,0.006581009088,19.41571657,1.605530203,2.577727233,361.944767,21,0.1134267524,0.006581009088,-0.02741937551,0.04058139369
real_20240722,real,2024-07-22,union,22,0.006894390473,19.39456567,1.117601075,1.249032163,363.1937992,22,0.1138181759,0.006894390473,-0.02710599413,0.04089477507
real_20240722,real,2024-07-22,union,23,0.007207771858,19.28652856,2.538496443,6.44396419,369.6377634,23,0.1158375943,0.007207771858,-0.02679261274,0.04120815646
real_20240722,real,2024-07-22,union,24,0.007521153243,19.20161833,5.542298196,30.7170693,400.3548326,24,0.125463752,0.007521153243,-0.02647923136,0.04152153784
real_20240722,real,2024-07-22,union,25,0.007834534629,19.17645393,-0.5422262752,0.2940093335,400.648842,25,0.1255558891,0.007834534629,-0.02616584997,0.04183491923
real_20240722,real,2024-07-22,union,26,0.008147916014,19.0560609,-0.4899157239,0.2400174165,400.8888594,26,0.125631106,0.008147916014,-0.02585246859,0.04214830061
real_20240722,real,2024-07-22,union,27,0.008461297399,19.01777386,1.308627546,1.712506053,402.6013655,27,0.1261677736,0.008461297399,-0.0255390872,0.042461682
real_20240722,real,2024-07-22,union,28,0.008774678784,18.94850589,-2.181604957,4.759400189,407.3607656,28,0.127659281,0.008774678784,-0.02522570582,0.04277506338
real_20240722,real,2024-07-22,union,29,0.009088060169,18.88920601,-4.326061591,18.71480889,426.0755745,29,0.1335241537,0.009088060169,-0.02491232443,0.04308844477
real_20240722,real,2024-07-22,union,30,0.009401441554,18.80522845,-0.8249037485,0.6804661943,426.7560407,30,0.1337373992,0.009401441554,-0.02459894305,0.04340182615
real_20240722,real,2024-07-22,union,31,0.00971482294,18.77063681,-0.2900187468,0.08411087347,426.8401516,31,0.1337637579,0.00971482294,-0.02428556166,0.04371520754
real_20240722,real,2024-07-22,union,32,0.01002820432,18.62473764,-0.5469853129,0.2991929325,427.1393445,32,0.1338575194,0.01002820432,-0.02397218028,0.04402858892
real_20240722,real,2024-07-22,union,33,0.01034158571,18.6123966,1.294826675,1.676576118,428.8159206,33,0.1343829272,0.01034158571,-0.02365879889,0.04434197031
real_20240722,real,2024-07-22,union,34,0.01065496709,18.55402042,1.172807285,1.375476927,430.1913976,34,0.134813976,0.01065496709,-0.02334541751,0.0446553517
real_20240722,real,2024-07-22,union,35,0.01096834848,18.50456394,0.4101457884,0.1682195678,430.3596171,35,0.1348666929,0.01096834848,-0.02303203612,0.04496873308
real_20240722,real,2024-07-22,union,36,0.01128172987,18.44369426,1.382947404,1.912543522,432.2721607,36,0.1354660485,0.01128172987,-0.02271865474,0.04528211447
real_20240722,real,2024-07-22,union,37,0.01159511125,18.357431,-1.803690788,3.253300459,435.5254611,37,0.1364855723,0.01159511125,-0.02240527335,0.04559549585
real_20240722,real,2024-07-22,union,38,0.01190849264,18.30647231,-2.769767286,7.671610818,443.1970719,38,0.1388897123,0.01190849264,-0.02209189196,0.04590887724
real_20240722,real,2024-07-22,union,39,0.01222187402,18.19187284,-3.222326863,10.38339041,453.5804624,39,0.1421436736,0.01222187402,-0.02177851058,0.04622225862
real_20240722,real,2024-07-22,union,40,0.01253525541,18.12484249,1.669560787,2.787433221,456.3678956,40,0.1430172033,0.01253525541,-0.02146512919,0.04653564001
real_20240722,real,2024-07-22,union,41,0.01284863679,18.09741793,-0.4835742879,0.2338440919,456.6017397,41,0.1430904856,0.01284863679,-0.02115174781,0.04684902139
real_20240722,real,2024-07-22,union,42,0.01316201818,18.07327721,-0.1098397307,0.01206476643,456.6138044,42,0.1430942665,0.01316201818,-0.02083836642,0.04716240278
real_20240722,real,2024-07-22,union,43,0.01347539956,18.04992061,-1.088186518,1.184149899,457.7979543,43,0.143465357,0.01347539956,-0.02052498504,0.04747578416
real_20240722,real,2024-07-22,union,44,0.01378878095,17.99328132,0.687026711,0.4720057016,458.26996,44,0.1436132748,0.01378878095,-0.02021160365,0.04778916555
real_20240722,real,2024-07-22,union,45,0.01410216233,17.97402493,-1.674925974,2.80537702,461.075337,45,0.1444924278,0.01410216233,-0.01989822227,0.04810254693
real_20240722,real,2024-07-22,union,46,0.01441554372,17.93928348,-1.422981537,2.024876455,463.1002135,46,0.1451269864,0.01441554372,-0.01958484088,0.04841592832
real_20240722,real,2024-07-22,union,47,0.0147289251,17.89587952,0.5043226104,0.2543412954,463.3545548,47,0.1452066922,0.0147289251,-0.0192714595,0.0487293097
real_20240722,real,2024-07-22,union,48,0.01504230649,17.85953425,3.638216087,13.2366163,476.5911711,48,0.1493548013,0.01504230649,-0.01895807811,0.04904269109
real_20240722,real,2024-07-22,union,49,0.01535568787,17.83242465,0.4773551199,0.2278679105,476.819039,49,0.1494262109,0.01535568787,-0.01864469673,0.04935607247
